preco,quilometragem,ano,infomacoes
178.900,0 Km,2021,Renault Master 2.3 Grand L2h2 5p
151.900,0 Km,2020,Fiat Ducato 2.3 Curto (8m3) 5p
159.900,0 Km,2021,Renault Master 2.3 Extra L3h2 Vitrè 5p
189.900,0 Km,2021,Renault Master 2.3 Grand L2h2 5p
151.900,0 Km,2021,Renault Master 2.3 Extra L3h2 5p
159.900,0 Km,2021,Renault Master 2.3 L1h1 5p
157.900,0 Km,2021,Renault Master 2.3 Grand L2h2 5p
151.900,0 Km,2021,Renault Master 2.3 Extra L3h2 5p
182.900,0 Km,2019,Renault Master Master Executiva
198.000,210.000 Km,2011,Renault Master 2.5 Dci L2h2 16l 5p
64.900,1 Km,2014,Citroën Jumper 2.3 Hdi 16l 5p
89.980,257.000 Km,2008,Citroën Jumper 2.8 Hdi 16l 5p
52.970,1 Km,2007,Mercedes-benz Sprinter Van 2.2 Cdi 313 Executiva 5p
60.000,1 Km,2018,Mercedes-benz Sprinter Van 2.2 Cdi 515 Teto Alto 5p
198.000,274.242 Km,2012,Fiat Ducato 2.3 Multijet Longo Teto Alto Economy 5p
89.900,0 Km,2021,Mercedes-benz Sprinter Van 2.2 Cdi 416 Longo (16l) 5p
179.900,300.000 Km,2009,Peugeot Boxer Minibus 2.8 Hdi 330m 16l 5p
58.920,81.000 Km,2015,Fiat Ducato 2.3 Multijet Longo Teto Alto Economy 5p
99.900,178.000 Km,2011,Fiat Ducato 2.3 Multijet Longo Teto Alto Economy 5p
78.000,97.000 Km,2018,Mercedes-benz Sprinter Van 2.2 Cdi 415 Luxo Teto Alto 5p
145.000,115.000 Km,2019,Mercedes-benz Sprinter Van 2.2 Cdi 415 Teto Baixo 5p
144.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
210.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
184.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2020,Renault Master 2.3 Dci Diesel Minibus Executive 16l L3h2 3p Manual
198.000,215.561 Km,2015,Renault Master 2.3 Executive L3h2 16l 5p
130.000,193.105 Km,2015,Renault Master 2.3 Executive L3h2 16l 5p
126.990,279.949 Km,2015,Renault Master 2.3 Executive L3h2 16l 5p
120.000,120.000 Km,2015,Renault Master 2.3 Executive L3h2 16l 5p
99.990,113.000 Km,2015,Renault Master 2.3 Executive L3h2 16l 5p
100.000,100 Km,2015,Renault Master 2.3 Executive L3h2 16l 5p
99.990,0 Km,2019,Mercedes-benz Sprinter Van Escolar
193.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
182.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
210.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2019,Mercedes-benz Sprinter Van 415 Cdi 25 Lugares
179.900,0 Km,2019,Mercedes-benz Sprinter Van 415 Cdi 25 Lugares
179.900,0 Km,2019,Mercedes-benz Sprinter Van 2.2 Cdi 515 Teto Alto 5p
194.900,0 Km,2019,Mercedes-benz Sprinter Van 415 Longa 20 Lugares
173.900,0 Km,2019,Mercedes-benz Sprinter Van Escolar Longa
173.900,0 Km,2019,Mercedes-benz Sprinter Van Escolar 25 Lugares
179.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
195.900,0 Km,2021,Renault Master 2.3 Executive L3h2 16l 5p
38.900,74.000 Km,2014,Chevrolet Spin 1.8 Ltz 7l Aut. 5p
51.900,68.000 Km,2013,Chevrolet Spin 1.8 Ltz 7l Aut. 5p
41.990,2.900 Km,2020,Honda Fit 1.5 Dx Flex 5p
69.900,120 Km,2009,Honda Fit 1.4 Lxl Flex Aut. 5p
30.900,75.000 Km,2017,Chevrolet Spin 1.8 Ltz 7l Aut. 5p
54.900,50.000 Km,2015,Honda Fit 1.5 Dx Flex 5p
50.000,121.987 Km,2010,Chevrolet Meriva 1.4 Maxx Econoflex 5p
22.900,148.800 Km,2007,Honda Fit 1.4 Lx Aut. 5p
30.900,0 Km,2020,Honda Fit 1.5 Exl Flex Aut. 5p
81.999,0 Km,2021,Chevrolet Spin 1.8 Activ 7l Aut. 5p
94.890,99.000 Km,2016,Chevrolet Spin 1.8 Ltz 7l Aut. 5p
52.900,120.000 Km,2008,Fiat Idea 1.4 Elx Flex 5p
22.900,128.000 Km,2004,Mercedes-benz Classe A 1.6 Classic 5p
15.500,150.000 Km,2007,Fiat Idea 1.4 Elx Flex 5p
19.900,100.070 Km,2012,Chevrolet Meriva 1.4 Maxx Econoflex 5p
28.000,52.000 Km,2009,Honda Fit 1.5 Ex Flex 5p
34.500,18.000 Km,2019,Peugeot 2008 1.6 Style 16v Flex Aut. 5p
75.000,90.379 Km,2011,Honda Fit 1.4 Lx Flex 5p
32.900,77.539 Km,2011,Fiat Idea 1.6 16v Essence Flex Dualogic 5p
30.000,34.000 Km,2019,Citroën Aircross 1.6 16v Live Flex Aut. 5p
59.900,999 Km,2015,Citroën C3 Picasso 1.6 16v Exclusive Flex Aut. 5p
39.900,136.000 Km,2008,Chevrolet Meriva 1.8 Maxx Flex Power 5p
20.900,193.000 Km,2013,Honda Fit 1.5 Ex Flex Aut. 5p
44.990,96.682 Km,2015,Honda Fit 1.5 Lx Flex 5p
48.900,1 Km,2014,Fiat Idea 1.8 16v Adventure Flex 5p
38.900,58.000 Km,2019,Chevrolet Spin 1.8 Activ 7l Aut. 5p
80.900,60.000 Km,2014,Honda Fit 1.4 Cx Flex Aut. 5p
47.000,55.800 Km,2018,Citroën Aircross 1.6 16v Live Flex 5p
49.990,119.000 Km,2013,Fiat Idea 1.6 16v Essence Flex Dualogic 5p
28.900,92.000 Km,2014,Fiat Idea 1.4 Attractive Flex 5p
29.900,130.000 Km,2010,Fiat Idea 1.4 Elx Flex 5p
20.900,194.249 Km,2006,Fiat Idea 1.4 Elx Flex 5p
21.900,86.000 Km,2015,Honda Fit 1.5 Lx Flex Aut. 5p
54.990,182.562 Km,2016,Chevrolet Spin 1.8 Lt 5l Aut. 5p
999.999,91.000 Km,2013,Honda Fit 1.4 Lx Flex Aut. 5p
33.900,140.000 Km,2010,Honda Fit 1.4 Lx Flex 5p
32.900,166.000 Km,2007,Fiat Idea 1.4 Elx Flex 5p
19.982,46.000 Km,2016,Chevrolet Spin 1.8 Ltz 7l Aut. 5p
58.900,140.000 Km,2012,Honda Fit 1.5 Ex Flex Aut. 5p
40.800,146.000 Km,2012,Chevrolet Meriva 1.4 Maxx Econoflex 5p
27.900,76.000 Km,2016,Honda Fit 1.5 Ex Flex Aut. 5p
56.000,120.000 Km,2014,Fiat Idea 1.8 16v Adventure Flex 5p
35.890,72.000 Km,2014,Citroën C3 Picasso 1.6 16v Exclusive Flex 5p
31.900,76.235 Km,2013,Citroën Aircross 1.6 16v Exclusive Flex Aut. 5p
35.900,999 Km,2015,Citroën Aircross 1.6 16v Tendance Flex 5p
39.950,0 Km,2019,Honda Fit 1.5 Lx Flex Aut. 5p
77.240,139.000 Km,2009,Honda Fit 1.4 Lx Flex 5p
32.000,150.000 Km,2015,Chevrolet Spin Spin Ltz 7p
97.990,45.000 Km,2018,Fiat Doblo 1.8 16v Essence 7l Flex 5p
59.890,218.790 Km,2012,Chevrolet Zafira Expression 2.0 Automático
32.000,0 Km,2021,Renault Master Chassi
127.990,0 Km,2020,Honda Fit 1.5 Ex 16v
81.990,100.000 Km,2012,Kia Soul 1.6 Ex Flex Aut. 5p
36.900,17.000 Km,2016,Honda Fit 1.5 Ex 16v
69.990,135.000 Km,2003,Chevrolet Zafira 2.0 8v 5p
19.900,44.068 Km,2016,Honda Fit 1.5 Lx 16v
54.990,93.000 Km,2014,Fiat Freemont 2.4 Emotion 5p
59.900,153.000 Km,2013,Nissan Grand Livina 1.8 Sl Flex Aut. 5p
31.990,58.000 Km,2014,Land Rover Range Rover Evoque 2.0 Pure 4wd 16v Gasolina 4p Automático
114.900,106.600 Km,2013,Dodge Journey 3.6 R/t 5p
60.000,140.000 Km,2003,Citroën Xsara Picasso 2.0 Exclusive 5p
14.990,150.000 Km,2010,Chevrolet Zafira 2.0 Comfort Flex Power 5p
29.900,114.000 Km,2010,Nissan Livina X-gear 1.6 Sl Flex 5p
24.900,26.000 Km,2020,Fiat Doblo 1.8 16v Essence 7l Flex 5p
69.990,69.000 Km,2018,Citroën Grand C4 Picasso 1.6 Thp Seduction 5p
89.900,86.000 Km,2010,Kia Soul 1.6 Ex 5p
31.900,123.000 Km,2012,Nissan Livina 1.8 Sl Flex Aut. 5p
25.890,0 Km,2020,Renault Master Chassi
125.500,80.000 Km,2014,Kia Soul 1.6 Ex Flex Aut. 5p
48.800,111.000 Km,2013,Fiat Freemont 2.4 Precision 5p
47.800,150.000 Km,2015,Fiat Doblo 1.8 16v Essence Flex 5p
43.999,84.000 Km,2012,Citroën C4 Picasso 2.0 16v Gasolina 4p Automático
39.800,27.000 Km,2014,Jinbei Topic Van Passageiro 13 Lug
29.900,116.000 Km,2013,Nissan Grand Livina 1.8 S Flex 5p
29.999,198.525 Km,2011,Nissan Livina 1.8 Sl Flex Aut. 5p
25.990,278.000 Km,2009,Fiat Ducato Ducato Minibus 2.8 Turbo Diesel
50.000,100 Km,2010,Citroën Xsara Picasso 1.6 Glx Flex 5p
19.990,100.000 Km,2011,Kia Soul 1.6 Ex Flex Aut. 5p
35.000,88.020 Km,2016,Fiat Doblo Fiat Doblo 1.4 Attractive 5l
49.900,70000 Km,2017,Fiat Doblo 1.8 16v Essence 7l Flex 5p
52.999,117.500 Km,2013,Jinbei Topic Escolar 2.0 16v L 4p
42.980,175.000 Km,2002,Citroën Xsara Picasso 2.0 Exclusive 5p
12.000,100.000 Km,2012,Fiat Freemont 2.4 Precision 16v Gasolina 4p Automático
51.990,143.610 Km,2012,Fiat Freemont 2.4 Emotion 5p
42.990,40.000 Km,2019,Fiat Doblo 1.8 16v Essence 7l Flex 5p
69.800,24.800 Km,2020,Fiat Doblo 1.8 16v Essence 7l Flex 5p
75.900,100 Km,2011,Citroën Xsara Picasso 1.6 Glx Flex 5p
20.990,203.000 Km,2012,Nissan Livina 1.8 Sl Flex Aut. 5p
27.999,100.667 Km,2011,Chevrolet Zafira 2.0 Mpfi Expression 8v Flex 4p Automático
39.900,184.000 Km,2013,Jinbei Topic Escolar 2.2 8v L 4p
37.900,111 Km,2010,Citroën C4 Picasso 2.0 5p
33.500,155.000 Km,2008,Citroën Xsara Picasso 2.0 Glx Aut. 5p
17.990,1 Km,2011,Chevrolet Zafira 2.0 Comfort Flex Power 5p
22.500,324.000 Km,2011,Fiat Ducato Minibus
57.000,71.216 Km,2018,Chevrolet Spin Ltz Automático Flex 7 Lugares
59.990,250.000 Km,2012,Fiat Ducato Minibus
85.990,166.000 Km,2006,Fiat Palio 1.4 Elx Flex 5p
17.900,68.000 Km,2017,Peugeot 208 1.6 16v Allure Flex Aut. 5p
45.990,82.000 Km,2016,Hyundai Hb20x 1.6 Style Flex Aut. 5p
49.990,0 Km,2021,Hyundai Hb20 1.0 Sport Tgdi Flex Aut. 5p
76.640,0 Km,2021,Hyundai Hb20x 1.6 Vision Flex Aut. 5p
78.090,0 Km,2021,Hyundai Hb20x 1.6 Vision Flex 5p
72.590,0 Km,2020,Hyundai Hb20x 1.6 Diamond Plus Flex Aut. 5p
83.090,0 Km,2020,Hyundai Hb20x 1.6 Vision Flex 5p
69.090,149.000 Km,2007,Chevrolet Corsa 1.0 Mpfi Maxx 8v
18.900,1 Km,2014,Volkswagen Crossfox 1.6 Vht Total Flex 5p
43.900,110.000 Km,2012,Volkswagen Polo 1.6 Vht Sportline Total Flex I-motion 5p
29.500,40.000 Km,2015,Citroën C3 1.5 Tendance Flex 5p
32.999,99.600 Km,2011,Fiat Uno 1.4 Way 8v
26.900,200.223 Km,2001,Ford Fiesta 1.0 Gl Class 5p
10.590,69.000 Km,2019,Fiat Argo 1.0 Drive Flex 5p
44.900,130.000 Km,2012,Fiat Uno 1.0 Way Flex 5p
21.999,145.000 Km,2011,Chevrolet Vectra Gt 2.0 Flex Power Aut. 5p
27.800,54.477 Km,2017,Hyundai Hb20 1.0 Comfort Plus Flex 5p
43.900,36.142 Km,2020,Renault Kwid 1.0 12v Zen Sce 5p
41.900,39.000 Km,2018,Fiat Uno 1.0 Drive Flex 5p
37.900,80.000 Km,2019,Volkswagen Fox 1.6 Xtreme Total Flex 5p
47.900,139.250 Km,2009,Ford Ka 1.0 Flex 3p 68.5 Hp
17.900,107.000 Km,2015,Volkswagen Up! 1.0 Move 5p
30.900,142.000 Km,2008,Fiat Palio 1.0 Fire Flex 5p
16.890,90.000 Km,2011,Hyundai I30 2.0 Gls Aut. 5p
34.490,49.000 Km,2018,Chevrolet Onix 1.0 Lt 5p
44.900,137.000 Km,2015,Hyundai Hb20 1.0 Comfort Flex 5p
35.990,89.000 Km,2015,Ford Fiesta 1.6 16v Titanium Flex Powershift 5p
43.990,160.000 Km,2011,Chevrolet Vectra Gt 2.0 Flex Power 5p
28.990,155 Km,2014,Renault Clio 1.0 16v Expression Hi-power 5p
22.900,88.000 Km,2017,Chevrolet Onix 1.0 Mpfi Joy 8v
38.790,111.000 Km,2016,Fiat Uno 1.0 Evo Vivace 8v
29.980,0 Km,2021,Hyundai Hb20 1.0 Sense 12v
50.990,0 Km,2021,Hyundai Hb20 1.0 Vision Flex 5p
59.290,0 Km,2021,Hyundai Hb20 1.0 Evolution Flex 5p
63.890,0 Km,2020,Hyundai Hb20 1.0 Diamond Tgdi Flex Aut. 5p
78.290,0 Km,2020,Hyundai Hb20 1.0 Diamond Plus Tgdi Flex Aut. 5p
79.290,0 Km,2020,Hyundai Hb20 1.0 Evolution Tgdi Flex Aut. 5p
72.190,0 Km,2021,Hyundai Hb20 1.6 Vision Flex Aut. 5p
73.290,0 Km,2021,Hyundai Hb20x 1.6 Vision Flex Aut. 5p
80.090,0 Km,2020,Hyundai Hb20 1.0 Sport Tgdi Flex Aut. 5p
75.290,0 Km,2021,Hyundai Hb20 Hb20 1.6 Vision Mt
66.290,0 Km,2020,Hyundai Hb20x 1.6 Vision Flex 5p
69.090,98.700 Km,2015,Nissan March 1.6 Sv 16v Flexstart
34.900,74.000 Km,2013,Chevrolet Celta 1.0 Ls Flex Power 3p
19.900,43.000 Km,2017,Hyundai Hb20 1.6 Premium Flex Aut. 5p
77.900,0 Km,2020,Hyundai Hb20 1.0 Sense Flex 5p
54.690,89.000 Km,2013,Ford Fiesta 1.6 16v Se Flex 5p
199.000,199.000 Km,2011,Renault Megane 1.6 Dynamique Hi-flex 4p
21.000,31.400 Km,2017,Mercedes-benz Classe E 2.0 Avantgarde 4p
229.000,92.000 Km,2014,Ford Fiesta Sedan 1.6 Rocam Se Flex 4p
30.900,45.000 Km,2017,Honda Civic 1.5 Touring Turbo Aut. 4p
121.998,129.000 Km,2011,Citroën C4 Pallas 2.0 Glx Flex Aut. 4p
23.900,1 Km,2016,Chevrolet Prisma 1.0 Lt 4p
39.800,100.000 Km,2014,Nissan Versa 1.6 16v Sv Flex 4p
33.799,77.000 Km,2015,Mercedes-benz Classe C 2.0 Sport Turbo 4p
139.990,85.222 Km,2011,Volkswagen Voyage 1.6 Vht Comfortline Total Flex 4p
29.900,77.000 Km,2010,Fiat Siena 1.0 Fire Flex 4p
19.900,42.500 Km,2018,Chevrolet Prisma 1.4 Lt 4p
49.916,124.490 Km,2013,Chevrolet Classic 1.0 Mpfi Ls 8v
24.990,129.000 Km,2008,Peugeot 307 Sedan 1.6 Presence Flex 4p
17.490,51.000 Km,2016,Bmw Serie 3 2.0 Sport Gp Active Flex Aut. 4p 184 Hp
122.990,94.000 Km,2014,Chevrolet Prisma 1.0 Lt 4p
35.990,70.000 Km,2010,Audi A4 2.0 Tfsi Ambiente Multitronic 4p
48.900,104.000 Km,2011,Bmw Serie 3 2.5 Aut. 4p
65.000,36.400 Km,2017,Toyota Corolla 1.8 16v Gli Flex 4p
73.900,128.000 Km,2016,Ford Ka 1.5 Se Flex 4p
34.900,9.000 Km,2020,Honda Civic 1.5 Touring Turbo Aut. 4p
143.870,139.546 Km,2013,Peugeot 207 Passion 1.4 Xr Flex 4p
22.900,73.223 Km,2017,Nissan Versa 1.6 16v Sv Aut. 4p
44.990,89.000 Km,2013,Toyota Etios 1.5 16v Xs 4p
30.990,137.600 Km,2011,Chevrolet Prisma 1.4 Maxx Econoflex 4p
20.900,95.000 Km,2011,Fiat Linea 1.8 16v Lx Flex 4p
21.000,15.000 Km,2019,Ford Ka 1.5 Ti-vct Flex Se Plus Manual 2018/2019
51.980,45.000 Km,2017,Volkswagen Passat 2.0 Tsi Highline 4p
114.999,87.000 Km,2016,Nissan Versa 1.6 16v Sl Unique 4p
40.990,213.119 Km,2011,Toyota Camry 3.5 Xle V6 24v Gasolina Blindado
55.000,86.000 Km,2007,Bmw 530 Sport
65.900,83.500 Km,2013,Fiat Siena 1.4 El Flex 4p
28.850,129.000 Km,2014,Chevrolet Classic 1.0 Ls Flex Power 4p
22.900,220.500 Km,1995,Mercedes-benz Classe C C280 Elegance
28.000,3.000 Km,2020,Fiat Cronos 1.8 Drive 16v Flex Aut. 4p
69.990,68.250 Km,2017,Nissan Versa 1.0 12v Conforto 4p
39.900,98.000 Km,2009,Chevrolet Vectra 2.0 Expression Flex Power 4p
25.900,20.855 Km,2018,Toyota Corolla 2.0 16v Xei Flex Multi-drive S 4p
98.900,41.278 Km,2018,Chevrolet Cruze 1.4 Ltz Turbo Aut. 4p
85.990,72.266 Km,2016,Chevrolet Prisma 1.4 Ltz Aut. 4p
47.900,46.352 Km,2018,Nissan Versa 1.6 16v Sl Aut. 4p
51.890,150.000 Km,2010,Hyundai Azera 3.3 Gls Aut. 4p
34.870,60.360 Km,2016,Hyundai Hb20s 1.6 Comfort Style 16v
49.500,9.000 Km,2020,Ford Ka 1.5 Tivct Sel Sedan
60.990,0 Km,2021,Bmw 320i 2.0 16v Turbo Sport Gp
258.000,113.000 Km,2010,Chevrolet Prisma 1.0 Maxx Flexpower 4p
19.200,180.000 Km,2008,Peugeot 307 Sedan 1.6 Presence Pack Flex 4p
15.900,40.000 Km,2019,Volkswagen Virtus 1.0 200 Tsi Comfortline
72.900,93.000 Km,2015,Ford Ka 1.5 Se Flex 4p
74.320,8.700 Km,2021,Chevrolet Tracker 1.2 Premier Turbo Aut. 5p
123.739,85.000 Km,2015,Audi Q3 2.0 Tfsi Ambiente S-tronic Quattro 5p
90.900,96.500 Km,2011,Land Rover Freelander 3.2 Se 5p
49.900,153.260 Km,2012,Honda Cr-v 2.0 Lx 4x2 16v
60.900,38.000 Km,2019,Ford Ecosport 2.0 16v Titanium Flex Aut. 5p
74.900,43.000 Km,2015,Mercedes-benz Classe Gla 2.0 Vision Turbo 5p
128.800,29.587 Km,2018,Jeep Compass 2.0 Longitude Flex Aut. 5p
99.990,143.000 Km,2013,Toyota Sw4 3.0 Srv 5l 4x4 Aut. 5p
130.000,0 Km,2021,Volkswagen Nivus 1.0 200 Tsi Total Comfortline
89.990,132.000 Km,2011,Bmw X1 2.0 Sdrive18i 5p
52.900,101.000 Km,2015,Hyundai Tucson 2.0 Gls 4x2 Flex Aut. 5p
46.990,73.000 Km,2015,Volkswagen Tiguan 2.0 Fsi 5p
77.900,87.000 Km,2011,Honda Cr-v 2.0 Exl 4x4 Aut. 5p
52.890,69.000 Km,2015,Honda Cr-v 2.0 Exl 4x4 Flex Aut. 5p
98.870,19.000 Km,2021,Chery Tiggo 7 1.5 Txs Flex Aut. 5p
121.870,79.000 Km,2016,Mitsubishi Outlander 2.2 Diesel
139.990,139.000 Km,2007,Hyundai Tucson Hyundai Tucson 2.0 Mpfi Gl 16v 142cv 2wd Gasolina 4p Automático
27.900,0 Km,2020,Hyundai Creta Action
80.990,140.000 Km,2007,Ford Ecosport 1.6 Xlt Freestyle Flex 5p
25.890,1 Km,2021,Jeep Renegade 1.8 Sport Flex Aut. 5p
88.900,28.000 Km,2018,Land Rover Discovery Sport 2.0 Si4 Se 5p (br)
179.900,145.000 Km,2010,Honda Cr-v 2.0 Lx 4x2 Aut. 5p
44.900,1 Km,2012,Land Rover Evoque 2.0 Si4 Prestige 5p
99.800,133.000 Km,2011,Chevrolet Captiva 2.4 Sport Ecotec 5p
37.900,47.000 Km,2018,Mitsubishi Outlander 2.0 L4 Comfort Cvt 5p
114.990,110.000 Km,2014,Bmw X1 2.0 Sdrive20i 5p
83.900,35.900 Km,2020,Ford Ecosport 2.0 Direct Flex Storm 4wd Automático
84.990,6.500 Km,2019,Chery Tiggo 2 1.5 Look 16v Flex 5p
57.890,48.461 Km,2017,Nissan Kicks 1.6 16v Flexstart Sv Limited
73.990,130.000 Km,2013,Mercedes-benz Classe Glk 300
97.990,100.000 Km,2012,Ford Ecosport 2.0 Xlt Flex Aut. 5p
32.990,96.851 Km,2012,Hyundai Ix35 2.0 Mpi 4x2 16v Flex 4p Automático
55.890,0 Km,2021,Hyundai Creta 1.6 Action Flex Aut. 5p
89.990,0 Km,2021,Hyundai Creta 2.0 Prestige Flex Aut. 5p
115.990,0 Km,2021,Hyundai Creta 1.6 Attitude Flex 5p
82.990,0 Km,2021,Hyundai Creta 1.6 Limited Flex Aut. 5p
106.490,0 Km,2021,Hyundai Creta 1.6 Smart Plus Flex Aut. 5p
95.990,0 Km,2020,Hyundai Creta 2.0 Prestige Flex Aut. 5p
115.990,1 Km,2013,Renault Duster 1.6 16v Dynamique Hi-flex 5p
38.900,0 Km,2021,Chevrolet Tracker 1.2 Premier Turbo Aut. 5p
125.890,0 Km,2020,Kia Sportage Ex
165.990,55.000 Km,2017,Audi Q3 1.4 Tfsi Attraction S-tronic 5p
97.500,70.870 Km,2016,Jeep Renegade 2.0 Longitude 4x4 Aut. 5p
84.900,209.000 Km,2009,Mahindra Scorpio 2.6 Td Glx 4wd 5p
35.000,77.000 Km,2017,Jeep Compass 2.0 Longitude Flex Aut. 5p
103.000,100.000 Km,2010,Hyundai Tucson 2.0 Gl 4x2 Aut. 5p
29.900,10.000 Km,2018,Jeep Compass 2.0 Trailhawk Aut. 5p
153.900,138.023 Km,2010,Porsche Cayenne Gts
173.900,85.651 Km,2017,Fiat Strada 1.4 Mpi Hard Working Cs 8v Flex 2p Manual
41.799,43.000 Km,2017,Toyota Hilux 2.8 Tdi Srx Cab. Dupla 4x4 Aut. 4p
183.000,0 Km,2021,Fiat Toro 1.8 16v Freedom Flex 4x2 Aut. 4p
105.899,122.000 Km,2016,Volkswagen Saveiro 1.6 Startline Cab. Simples Total Flex 2p
35.000,123.000 Km,2009,Volkswagen Saveiro 1.6 Titan Total Flex 2p
29.900,0 Km,2013,Mitsubishi L200 2.4 Triton Hls Cab. Dupla Flex 4p
590.000,249.263 Km,2013,Iveco Daily 35s14
99.200,69.000 Km,2017,Renault Duster Oroch 1.6 16v Dynamique Sce 4p
63.900,0 Km,2021,Ford Ranger 3.2 Limited Cab. Dupla 4x4 Aut. 4p
231.899,150 Km,2004,Chevrolet Montana 1.8 Sport Flex Power 2p
23.900,0 Km,2020,Ford Ranger 3.2 Limited Cab. Dupla 4x4 Aut. 4p
218.999,0 Km,2021,Chevrolet Montana Ls Completo 1.4
67.900,0 Km,2020,Chevrolet S10 High Country 2.8 4x4
225.990,79.000 Km,2012,Volkswagen Saveiro 1.6 Trend Cab. Simples Total Flex 2p
30.000,85.600 Km,2015,Fiat Strada 1.8 16v Adventure Cab. Dupla Flex Dualogic 3p
53.800,243.000 Km,2015,Chevrolet S10 2.4 Ls Cab. Simples 4x2 Flex 2p
54.900,0 Km,2013,Nissan Frontier S 2.5
90.000,0 Km,2021,Ford Ranger 3.2 Xlt Cab. Dupla 4x4 Aut. 4p
191.499,0 Km,2021,Fiat Toro 2.0 Ranch 4x4 Aut. 4p
148.899,0 Km,2021,Chevrolet S10 2.8 Ltz High Country Cab. Dupla 4x4 Aut. 4p
231.999,0 Km,2021,Fiat Toro 2.0 Ultra 4x4 Aut. 4p(5ck (pintura Sólida))
151.899,179.000 Km,2014,Volkswagen Amarok 2.0 Trendline Cab. Dupla 4x4 4p Automática
88.900,0 Km,2020,Fiat Toro 2.0 Freedom 4x4 Aut. 4p
118.999,92 Km,2016,Fiat Strada 1.8 16v Adventure Cab. Dupla Flex 3p
49.000,77.000 Km,2018,Volkswagen Amarok 3.0 Highline Extreme Cab. Dupla V6 4x4 Aut. 4p
170.001,70.000 Km,2007,Toyota Hilux 2.5 Cab. Dupla 4x4 4p
100.000,0 Km,2020,Mitsubishi L200 2.4 Triton Sport Hpe Cab. Dupla 4x4 Aut. 4p
229.999,0 Km,2020,Nissan Frontier 2.3 Attack Cab. Dupla 4x4 Aut. 4p
159.499,0 Km,2021,Fiat Toro 1.8 Endurance 16v Flex 4x2 Aut. 4p
92.590,110.000 Km,1996,Volkswagen Saveiro Cl 1.6 Gasolina
15.000,0 Km,2021,Toyota Hilux 2.8 Srv 4x4 Diesel Automática
238.899,0 Km,2020,Dodge Ram 2500 Ram
381.999,0 Km,2021,Renault Master 2.3 L2h1 2p
142.900,38.000 Km,2019,Fiat Strada 1.4 Hard Working Flex 2p
54.980,35.000 Km,2019,Volkswagen Amarok 3.0 Highline Cab. Dupla V6 4x4 Aut. 4p
207.900,0 Km,2021,Fiat Strada 1.4 Endurance Cab. Plus Flex 2p
68.900,2 Km,2021,Fiat Toro 2.0 Volcano 4x4 Aut. 4p
149.000,5.750 Km,2021,Fiat Strada 1.3 Volcano Cab. Dupla 16v Flex 4p
94.500,1 Km,2021,Fiat Toro 1.8 16v Freedom Flex 4x2 Aut. 4p
103.899,0 Km,2020,Dodge Ram 2500 Ram
379.999,0 Km,2020,Mercedes-benz Sprinter Chassi 2.2 Cdi 314 Street Rs Longo 2p
179.900,0 Km,2021,Mercedes-benz Sprinter Chassi 2.2 Cdi 314 Street Rs Extra Longo 2p
179.900,60.594 Km,2017,Renault Duster Oroch 2.0 16v Flex Dynamique 4p Automático
69.900,104.000 Km,2011,Ford Ranger 2.3 Xlt Cab. Dupla 4x2 4p
45.900,0 Km,2020,Toyota Hilux 2.8 Gr-s Cab. Dupla 4x4 Tdi Aut. 4p
248.500,39.000 Km,2018,Fiat Strada 1.4 Hard Working Flex 2p
44.970,0 Km,2020,Fiat Toro 2.0 Ranch 4x4 Aut. 4p
136.870,999 Km,1999,Ford F-250 4.2i Xlt 2p
52.900,0 Km,2021,Renault Master 2.3 Extra L3h2 5p
144.900,0 Km,2021,Renault Master 2.3 Grand L2h2 5p
137.900,0 Km,2020,Renault Master Master 2.3 Dci Executive 16l Longo Diesel
173.900,0 Km,2021,Renault Master 2.3 L1h1 5p
145.900,0 Km,2021,Renault Master 2.3 L1h1 5p
135.900,0 Km,2021,Renault Master 2.3 Grand L2h2 5p
