motor,marca,modelo,preco,quilometragem,ano,informacoes
1.6,Ford,Ecosport,68900,107000,2007,Ecosport Ecosport Xls 1.6 (flex)
2.0,Ford,Ecosport,22900,29389,2019,Ecosport 2.0 16v Storm 4wd Flex Aut. 5p
1.6,Ford,Ecosport,86990,107000,2007,Ecosport 1.6 Xls Flex 5p
1.6,Ford,Ecosport,22800,95000,2012,Ecosport 1.6 Xlt Freestyle Flex 5p
2.0,Ford,Ecosport,35800,99000,2010,Ecosport 2.0 Xlt 4wd Flex 5p
,Ford,Ecosport,31990,130000,2009,Ecosport Xlt
2.0,Ford,Ecosport,28999,276,2020,Ecosport 2.0 16v Storm 4wd Flex Aut. 5p
1.6,Ford,Ecosport,79990,82786,2013,Ecosport 1.6 Freestyle 16v
2.0,Ford,Ecosport,46900,25000,2014,Ecosport 2.0 16v Se Flex Powershift 5p
1.6,Ford,Ecosport,47500,66000,2010,Ecosport 1.6 Xlt Freestyle Flex 5p
2.0,Ford,Ecosport,34900,65000,2015,Ecosport 2.0 Freestyle 16v Flex 4p Powershift
2.0,Ford,Ecosport,49900,131356,2012,Ecosport 2.0 4wd 16v
1.6,Ford,Ecosport,37900,160000,2005,Ecosport 1.6 Xl 5p
1.6,Ford,Ecosport,21900,103000,2012,Ecosport 1.6 16v Freestyle Flex 5p
1.6,Ford,Ecosport,31890,94000,2012,Ecosport 1.6 16v Freestyle Flex 5p
1.6,Ford,Ecosport,32000,98000,2006,Ecosport 1.6 Xls Flex 5p
1.6,Ford,Ecosport,21900,151000,2009,Ecosport 1.6 Xlt Freestyle 8v Flex 4p Manual
1.5,Ford,Ecosport,29900,39000,2020,Ecosport 1.5 Ti-vct Flex Se Automático
1.6,Ford,Ecosport,73999,86000,2011,Ecosport 1.6 Xlt Freestyle Flex 5p
1.6,Ford,Ecosport,34200,55000,2017,Ecosport 1.6 16v Freestyle Flex 5p
2.0,Ford,Ecosport,58870,120000,2008,Ecosport 2.0 Xlt 5p
1.6,Ford,Ecosport,26900,100000,2012,Ecosport 1.6 Freestyle 8v Flex 4p Manual
1.6,Ford,Ecosport,33900,84000,2015,Ecosport Freestyle 1.6 Flex
1.5,Ford,Ecosport,47800,9260,2020,Ecosport 1.5 Ti-vct Flex Freestyle Automático
1.6,Ford,Ecosport,76990,140000,2007,Ecosport Ecosport Xls 1.6 (flex)
1.6,Ford,Ecosport,24900,97000,2008,Ecosport 1.6 Xl Flex 5p
1.5,Ford,Ecosport,21900,11458,2020,Ecosport Ecosport Titanium 1.5 Aut.
1.6,Ford,Ecosport,86990,101,2004,Ecosport Ecosport Xlt 1.6 8v 4p
2.0,Ford,Ecosport,20990,26822,2020,Ecosport Ecosport Storm 2.0 4wd 16v Flex 5p Aut
2.0,Ford,Ecosport,82900,1000,2011,Ecosport 2.0 Xlt 16v Flex 4p Automático
1.6,Ford,Ecosport,28720,59000,2017,Ecosport 1.6 16v Freestyle Flex Powershift 5p
1.6,Ford,Ecosport,55990,104000,2012,Ecosport 1.6 Freestyle 8v Flex 4p Manual
2.0,Ford,Ecosport,33900,75000,2009,Ecosport 2.0 Xlt Aut. 5p
1.6,Ford,Ecosport,32890,77000,2012,Ecosport 1.6 Xlt Freestyle Flex 5p
1.5,Ford,Ecosport,35000,21400,2019,Ecosport 1.5 Se Flex Aut. 5p
2.0,Ford,Ecosport,66990,101,2015,Ecosport 2.0 Se 16v Flex 4p Powershift
2.0,Ford,Ecosport,44900,127878,2007,Ecosport 2.0 Xls Aut. 5p
1.5,Ford,Ecosport,21880,20000,2020,Ecosport 1.5 Tivct Se
1.6,Ford,Ecosport,72490,129000,2012,Ecosport 1.6 16v Freestyle Flex 5p
1.6,Ford,Ecosport,31900,105000,2009,Ecosport 1.6 Xls Flex 5p 105 Hp
1.6,Ford,Ecosport,28000,95029,2013,Ecosport 1.6 Freestyle 16v Flex 4p Manual
1.5,Ford,Ecosport,45900,20000,2019,Ecosport 1.5 Freestyle Flex Aut. 5p
1.6,Ford,Ecosport,71400,50000,2016,Ecosport 1.6 16v Freestyle Flex Powershift 5p
1.6,Ford,Ecosport,55900,114000,2006,Ecosport 1.6 Xlt Flex 5p
1.6,Ford,Ecosport,55890,64954,2016,Ecosport Ecosport Freestyle 1.6
1.6,Ford,Ecosport,52900,85000,2016,Ecosport 1.6 Se 16v Flex 4p Manual
1.6,Ford,Ecosport,22800,107000,2007,Ecosport 1.6 Xls Flex 5p
1.6,Ford,Ecosport,32000,94000,2012,Ecosport 1.6 16v Freestyle Flex 5p
1.6,Ford,Ecosport,29900,151000,2009,Ecosport 1.6 Xlt Freestyle 8v Flex 4p Manual
2.0,Ford,Ecosport,82900,26822,2020,Ecosport Ecosport Storm 2.0 4wd 16v Flex 5p Aut
2.0,Ford,Ecosport,28720,1000,2011,Ecosport 2.0 Xlt 16v Flex 4p Automático
1.6,Ford,Ecosport,35000,77000,2012,Ecosport 1.6 Xlt Freestyle Flex 5p
1.6,Ford,Ecosport,45900,95029,2013,Ecosport 1.6 Freestyle 16v Flex 4p Manual
1.6,Ford,Ecosport,40990,179000,2014,Ecosport 1.6 16v Freestyle Flex 5p
1.6,Ford,Ecosport,59990,67000,2017,Ecosport 1.6 Freestyle 16v Flex 4p Powershift
1.6,Ford,Ecosport,29900,132000,2011,Ecosport 1.6 Xlt Freestyle Flex 5p
1.5,Ford,Ecosport,72890,13697,2020,Ecosport 1.5 Ti-vct Flex Se Automático
1.6,Ford,Ecosport,58900,31000,2017,Ecosport 1.6 Freestyle 16v Flex 4p Manual
1.6,Ford,Ecosport,43900,127000,2013,Ecosport 1.6 16v Se Flex 5p
1.5,Ford,Ecosport,76990,7240,2020,Ecosport Ecosport Freestyle 1.5 12v Flex 5p Aut.
1.6,Ford,Ecosport,23990,175000,2006,Ecosport 1.6 Xls Flex 5p
2.0,Ford,Ecosport,48000,82000,2015,Ecosport 2.0 16v Freestyle Flex Powershift 5p
2.0,Ford,Ecosport,54900,36680,2015,Ecosport 2.0 Titanium Plus 16v Flex 4p Powershift
1.6,Ford,Ecosport,54890,52000,2015,Ecosport 1.6 Freestyle 16v
2.0,Ford,Ecosport,85888,25000,2019,Ecosport 2.0 16v Titanium Flex Aut. 5p
1.5,Ford,Ecosport,84900,12508,2020,Ecosport 1.5 Ti-vct Flex 100 Anos Automático
1.5,Ford,Ecosport,62910,82000,2018,Ecosport 1.5 Tivct Flex Freestyle Automático
1.6,Ford,Ecosport,46900,79000,2014,Ecosport 1.6 S 16v Flex 4p Manual
1.6,Ford,Ecosport,29955,170057,2007,Ecosport 1.6 Xlt 8v
2.0,Ford,Ecosport,23000,135000,2007,Ecosport 2.0 Xls Aut. 5p
2.0,Ford,Ecosport,46990,108000,2014,Ecosport 2.0 16v Titanium Flex Powershift 5p
2.0,Ford,Ecosport,62900,57000,2017,Ecosport 2.0 Titanium 16v
2.0,Ford,Ecosport,50900,73000,2015,Ecosport 2.0 16v Se Flex Powershift 5p
1.5,Ford,Ecosport,84000,0,2021,Ecosport 1.5 Tivct Se
1.6,Ford,Ecosport,56890,48000,2017,Ecosport Ecosport Se 1.6 16v Powershift (flex)
1.6,Ford,Ecosport,22890,141000,2005,Ecosport Ecosport Xls 1.6 (flex)
1.5,Ford,Ecosport,64900,28914,2018,Ecosport Ecosport Se 1.5 (aut) (flex)
1.6,Ford,Ecosport,23990,150000,2007,Ecosport 1.6 Xls Freestyle Flex 5p
2.0,Ford,Ecosport,49500,77000,2013,Ecosport 2.0 16v Titanium Flex Powershift 5p
1.5,Ford,Ecosport,69990,28500,2019,Ecosport 1.5 Freestyle Flex Aut. 5p
2.0,Ford,Ecosport,48000,78000,2014,Ecosport Eco Sport Se 2.0 Aut.
1.6,Ford,Ecosport,36900,97000,2010,Ecosport 1.6 Xlt Freestyle Flex 5p
2.0,Ford,Ecosport,29900,145000,2008,Ecosport 2.0 Xlt 16v Gasolina 4p Automático
1.6,Ford,Ecosport,29790,147000,2008,Ecosport 1.6 Xlt Freestyle 8v
2.0,Ford,Ecosport,30890,152353,2012,Ecosport 2.0 Xlt 16v Flex 4p Automático
2.0,Ford,Ecosport,34500,117052,2011,Ecosport 2.0 Xlt 4wd Flex 5p
1.5,Ford,Ecosport,70899,566817,2019,Ecosport 1.5 Freestyle Flex 5p
2.0,Ford,Ecosport,56500,75000,2017,Ecosport 2.0 16v Freestyle 4wd Flex 5p
1.5,Ford,Ecosport,90890,2204,2020,Ecosport 1.5 Tivct Titanium
2.0,Ford,Ecosport,30999,89000,2011,Ecosport 2.0 Xlt Flex 5p
1.6,Ford,Ecosport,61900,25966,2016,Ecosport Ecosport Freestyle 1.6 16v Flex 5p Aut
1.6,Ford,Ecosport,48000,63000,2014,Ecosport 1.6 16v Se Flex 5p
3.5,Ford,Edge,62990,77000,2013,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,55900,99000,2011,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,59990,107000,2013,Edge Edge Limited 3.5 Awd
3.5,Ford,Edge,65000,82000,2012,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,63900,72121,2013,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,49800,81000,2010,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,63000,79437,2013,Edge 3.5 Sel 2wd V6 24v Gasolina 4p Automático
3.5,Ford,Edge,45000,94000,2009,Edge 3.5 Sel Awd 5p
3.5,Ford,Edge,64990,102000,2012,Edge 3.5 Limited Fwd 5p
3.5,Ford,Edge,74899,74000,2014,Edge 3.5 Sel Fwd 5p
3.5,Ford,Edge,65990,79000,2013,Edge 3.5 V6 Gasolina Limited Awd Automático
3.5,Ford,Edge,49924,105350,2010,Edge 3.5 V6 Limited Awd
3.5,Ford,Edge,137990,60000,2016,Edge 3.5 V6 Gasolina Titanium Awd Automático
3.5,Ford,Edge,65800,89000,2013,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,61900,79000,2011,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,57890,96000,2012,Edge 3.5 Sel Fwd 5p
3.5,Ford,Edge,72990,90000,2014,Edge 3.5 Sel Fwd 5p
3.5,Ford,Edge,84990,99000,2014,Edge 3.5 Limited Awd 5p
2.7,Ford,Edge,351950,0,2020,Edge 2.7 V6 Ecoboost Gasolina St Awd Automático
3.5,Ford,Edge,51000,123000,2010,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,97900,95000,2012,Edge Edge Sel 3.5 V6 24v
2.7,Ford,Edge,353990,0,2020,Edge Edge 2.7 V6 Biturbo
3.5,Ford,Edge,62900,108000,2013,Edge 3.5 V6 Gasolina Limited Awd Automático
3.5,Ford,Edge,139890,60000,2016,Edge 3.5 V6 Gasolina Titanium Awd Automático
3.5,Ford,Edge,56900,109000,2012,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,65900,94299,2013,Edge Edge Limited 3.5 V6 24v Awd Aut.
3.5,Ford,Edge,55900,117944,2011,Edge 3.5 V6 Gasolina Limited Awd Automático
3.5,Ford,Edge,61000,115000,2013,Edge 3.5 V6 Gasolina Limited Awd Automático
3.5,Ford,Edge,144900,37000,2016,Edge 3.5 V6 Gasolina Titanium Awd Automático
3.5,Ford,Edge,60000,122000,2013,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,59000,110630,2012,Edge 3.5 Sel Fwd 5p
3.5,Ford,Edge,70890,49000,2013,Edge Limited 3.5 V6 24v Fwd Aut.
,Ford,Edge,65000,80000,2013,Edge Se
2.7,Ford,Edge,356990,0,2020,Edge St 2.7 V6 Biturbo
2.7,Ford,Edge,315000,0,2020,Edge 2.7 V6 Ecoboost Gasolina St Awd Automático
3.5,Ford,Edge,65900,77000,2014,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,58900,190000,2013,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,38000,110000,2009,Edge 3.5 Sel Awd 5p
3.5,Ford,Edge,51990,134000,2012,Edge 3.5 Sel Fwd 5p
2.7,Ford,Edge,285899,0,2020,Edge 2.7 St Turbo Awd 5p
2.7,Ford,Edge,316790,2500,2019,Edge 2.7 St Turbo Awd 5p
3.5,Ford,Edge,159900,39638,2016,Edge 3.5 V6 Gasolina Titanium Awd Automático
,Ford,Edge,13200,99999,2004,Fiesta Fiesta Edge
3.5,Ford,Edge,58900,122000,2012,Edge 3.5 V6 Gasolina Limited Automático
3.5,Ford,Edge,63699,54000,2013,Edge 3.5 Limited Fwd 5p
3.5,Ford,Edge,68900,111000,2013,Edge Edge Limited 3.5 V6 24v Awd Aut
3.5,Ford,Edge,49900,115000,2011,Edge 3.5 Sel Awd 5p
3.5,Ford,Edge,71900,62000,2013,Edge 3.5 Limited Fwd 5p
3.5,Ford,Edge,116990,37000,2018,Edge 3.5 V6 Gasolina Titanium Awd Automático
,Ford,Edge,199900,108701,2013,Edge V6
3.5,Ford,Edge,67890,107000,2013,Edge Edge Limited 3.5 Awd
3.5,Ford,Edge,59990,79000,2011,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,61900,90000,2014,Edge 3.5 Sel Fwd 5p
3.5,Ford,Edge,72990,123000,2010,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,51000,60000,2016,Edge 3.5 V6 Gasolina Titanium Awd Automático
3.5,Ford,Edge,139890,109000,2012,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,56900,110630,2012,Edge 3.5 Sel Fwd 5p
2.7,Ford,Edge,59000,0,2020,Edge St 2.7 V6 Biturbo
3.5,Ford,Edge,356990,77000,2014,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,65900,110000,2009,Edge 3.5 Sel Awd 5p
3.5,Ford,Edge,38000,62000,2013,Edge 3.5 Limited Fwd 5p
3.5,Ford,Edge,71900,116700,2013,Edge 3.5 Sel Fwd 5p
3.5,Ford,Edge,59000,71000,2011,Edge 3.5 Sel Awd 5p
3.5,Ford,Edge,52900,51000,2012,Edge 3.5 Limited Fwd 5p
1.0,Ford,Edge,66900,162000,2003,Fiesta 1.0 Street 5p
3.5,Ford,Edge,11990,72121,2013,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,63900,79000,2013,Edge 3.5 V6 Gasolina Limited Awd Automático
3.5,Ford,Edge,65990,89000,2013,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,65800,117944,2011,Edge 3.5 V6 Gasolina Limited Awd Automático
3.5,Ford,Edge,55900,115000,2013,Edge 3.5 V6 Gasolina Limited Awd Automático
3.5,Ford,Edge,61000,37000,2016,Edge 3.5 V6 Gasolina Titanium Awd Automático
3.5,Ford,Edge,144900,122000,2013,Edge 3.5 Limited Awd 5p
2.7,Ford,Edge,60000,0,2020,Edge 2.7 V6 Ecoboost Gasolina St Awd Automático
3.5,Ford,Edge,315000,190000,2013,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,58900,134000,2012,Edge 3.5 Sel Fwd 5p
2.7,Ford,Edge,51990,0,2020,Edge 2.7 St Turbo Awd 5p
3.5,Ford,Edge,285899,122000,2012,Edge 3.5 V6 Gasolina Limited Automático
3.5,Ford,Edge,58900,111000,2013,Edge Edge Limited 3.5 V6 24v Awd Aut
3.5,Ford,Edge,68900,55000,2016,Edge 3.5 V6 Gasolina Titanium Awd Automático
3.5,Ford,Edge,155990,49000,2013,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,149000,163395,2013,Edge Ford Edge Limited 3.5
3.5,Ford,Edge,65000,80000,2013,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,70000,78000,2014,Edge Ford Edge Limited 3.5 Awd V6 2014 Branca
2.7,Ford,Edge,82900,0,2020,Edge 2.7 V6 Ecoboost Gasolina St Awd Automatico
3.5,Ford,Edge,351950,1,2013,Edge 3.5 Limited Fwd 5p
3.5,Ford,Edge,60900,1,2009,Edge 3.5 Sel Awd 5p
3.5,Ford,Edge,54000,120000,2011,Edge 3.5 Sel Awd 5p
3.5,Ford,Edge,53900,115000,2013,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,69900,90000,2011,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,57990,35600,2013,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,69900,0,2010,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,70000,92324,2013,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,74900,62000,2013,Edge 3.5 Limited Awd 5p
3.5,Ford,Edge,84900,60300,2016,Edge Edge Sel 3.5 V6 24v
3.5,Ford,Edge,139900,101000,2013,Edge 3.5 V6 Gasolina Limited Automático
3.5,Ford,Edge,65000,74900,2016,Edge 3.5 V6 Gasolina Titanium Awd Automático
,Ford,Escort,13900,62500,1997,Escort Gl
1.8,Ford,Escort,3990,0,1990,Escort 1.8 Gl 8v Gasolina 2p Manual
,Ford,Escort,13990,70000,1995,Escort Hobby
1.8,Ford,Escort,10699,195000,2002,Escort 1.8 Gl 5p Hatch
1.0,Ford,Escort,8390,49568,1995,Escort 1.0 Hobby 8v Gasolina 2p Manual
,Ford,Escort,18890,30540,1998,Escort Glx 1.8i 16v Muito Novo!
1.8,Ford,Escort,19900,46000,1996,Escort 1.8 L
1.6,Ford,Escort,19500,35900,1989,Escort Gl 1.6 Gasolina
1.8,Ford,Escort,11930,120000,1998,Escort Gl Sw 1.8
1.6,Ford,Escort,54000,35000,2016,Escort Ecosport Freestyle 1.6 16v Flex 5p Aut.
,Ford,Escort,10990,74000,1995,Escort Hobby
1.6,Ford,Escort,55000,22000,2016,Ecosport 1.6 Se Powershift
,Ford,Escort,89000,81000,1998,Escort Gl
,Ford,Escort,8500,29088,1995,Escort Gasolina
1.8,Ford,Escort,20980,160000,2000,Escort 1.8 Glx 5p Perua
1.0,Ford,Escort,16990,44500,1995,Escort Hobby 1.0
1.8,Ford,Escort,13890,96000,1997,Escort Escort Gl 1.8 16v
,Ford,Escort,19900,24000,1998,Escort Gl
1.6,Ford,Escort,8900,145000,1991,Escort 1.6 Gl 8v
1.6,Ford,Escort,15000,12555,1999,Escort 1.6 Gl 5p
1.6,Ford,Escort,29500,46720,2000,Escort 1.6 Mpi Gl 8v Gasolina 4p Manual
,Ford,Escort,16900,59406,1986,Escort Escort L
,Ford,Escort,9500,123,1995,Escort Escort
,Ford,Escort,13500,52444,1996,Escort Hobby Hobby
,Ford,Escort,28000,49000,1996,Escort Ford Escort 1.8i Gl
1.8,Ford,Escort,69900,36000,1996,Escort Gl 1.8
,Ford,Escort,15000,101010,1998,Escort -
1.8,Ford,Escort,19000,116000,2003,Escort 1.8 Gl 5p Hatch
1.8,Ford,Escort,34900,47627,1990,Escort 1.8 Xr3
,Ford,Escort,6599,0,1996,Escort Ford Escort 96
,Ford,Escort,15000,62000,1989,Escort Xr3 Conversível
1.6,Ford,Escort,10772,111111,2000,Escort 1.6 Gl 5p Perua
1.8,Ford,Escort,29500,132000,2000,Escort 1.8 Rs 3p
1.8,Ford,Escort,25000,90000,1990,Escort Xr3 1.8 Conversível
,Ford,Escort,79000,110000,1998,Escort Perua Escort Zetec
1.8,Ford,Escort,12000,38000,2000,Escort 1.8 Glx 5p Hatch
1.6,Ford,Escort,13000,254445,2000,Escort 1.6 Gl 5p Hatch
1.8,Ford,Escort,12000,155000,2002,Escort 1.8 Gl 5p Hatch
2.0,Ford,Escort,22000,59000,1994,Escort 2.0 Xr3
1.6,Ford,Escort,10000,69000,1988,Escort Gl 1.6
1.8,Ford,Escort,650000,534,1998,Escort Gl 1.8 16v H
2.0,Ford,Escort,19000,150000,2007,Escort Versão 2.0 Automátic
1.8,Ford,Escort,10500,143000,2002,Escort 1.8 Gl 5p Perua
,Ford,Escort,8000,120000,1995,Escort 16.i Gl
,Ford,Escort,11500,160000,1993,Escort Xr3 2.0i
,Ford,Escort,3000,60000,1997,Escort Xls
,Ford,Escort,16000,106000,1996,Ranger Xl 96 Peças Casamba Cabine Portas Painel Vidrov6
1.8,Ford,Escort,25000,15495,1998,Escort 1.8 16v
1.0,Ford,Escort,23500,59606,1996,Escort Hobby 1.0
,Ford,Escort,15000,12345,1998,Escort Sw
1.0,Ford,Escort,23000,59280,1995,Escort 1.0 Hobby
,Ford,Escort,29999999,12345,1996,Escort Sapao
1.0,Ford,Escort,6000,95000,1994,Escort Hob 1.0
1.8,Ford,Escort,6800,100,1996,Escort 1.8 I Gl
1.8,Ford,Escort,12900,99999,2000,Escort 1.8 Gl 5p Hatch
,Ford,Escort,4500000,5700,1994,Escort Escort Hobby
1.0,Ford,Escort,16000,93100,1996,Escort Hobby 1.0
,Ford,Escort,20000,105000,1991,Escort L
,Ford,Escort,5000,45107,1992,Escort Hobby
1.8,Ford,Escort,16000,200,1997,Escort Zetec 1.8 Elx
,Ford,Escort,10000,96000,1996,Escort 2.0i Racer
,Ford,Escort,29500,65000,1994,Escort Xr3 2.0i Conversivel
,Ford,Escort,24900,51000,1994,Escort L
,Ford,Escort,18000,163596,2004,Escort Manual
,Ford,Escort,23200,132884,2007,Escort Xls1.6flex
,Ford,Escort,11500,78000,1996,Escort Gl
,Ford,Escort,6900,205555,1999,Escort Gl Completo
1.8,Ford,Escort,15000,130000,1992,Escort Guarujá 4 Portas 1.8
,Ford,Escort,14837,42000,1998,Escort Escort Glx 1998
,Ford,Escort,13000,1,1995,Escort Hobby
,Ford,Escort,13323,159000,1996,Escort Gl
1.8,Ford,Escort,7300,186000,1998,Escort Zetec Glx 1.8 16 V
1.6,Ford,Escort,25000,200000,2005,Escort Ecosport 1.6 Flex
1.8,Ford,Escort,11000,120000,1997,Escort Glx 1.8 16v
1.5,Ford,Escort,62900,50000,2018,"Escort Ecosport Se, 1.5"
,Ford,Escort,13000,99999,1991,Escort Escort
,Ford,Escort,7500,160000,1998,Escort Escort Sw 1998
1.8,Ford,Escort,13000,230000,1999,Escort Glx 1.8 16v
1.8,Ford,Escort,14100,88557,1998,Escort Zetec Glx 1.8 16v
1.6,Ford,Escort,9000,111,1996,Escort 1.6 Ap
1.8,Ford,Escort,12000,200000,2003,Escort 1.8 Gl 5p Perua
1.6,Ford,Escort,15500,163000,2000,Escort 1.6 Gl 5p Perua
1.6,Ford,Escort,11800,98000,2000,Escort 1.6 Gl 5p Hatch
1.8,Ford,Escort,8000,57000,2000,Escort 1.8 Glx 5p Hatch
1.8,Ford,Escort,7800,177000,2000,Escort 1.8 Gl 16v
2.0,Ford,Escort,27500,64000,2009,Escort 2.0 Xlt
,Ford,Escort,111111,38000,1984,Escort Sedan
,Ford,Escort,20000,123456,1994,Escort Mk5 Modelo Europeu
,Ford,Escort,20000,120000,2005,Escort 4wd
1.8,Ford,Escort,10500,190000,1997,Escort Glx 1.8 16v
1.8,Ford,Escort,4200000,178000,1998,Escort Glx 1.8 16v
1.6,Ford,Escort,12151,75000,1994,Escort 1.6
1.8,Ford,Escort,8500,99999,1995,Escort 1.8 Ap
,Ford,Escort,7900,276550,1996,Escort Escort 1.8i Gl
1.6,Ford,Escort,580000,100000,1995,Escort Gl 1.6
1.0,Ford,Fiesta,19990,108000,2009,Fiesta Sedan 1.0 Pulse Flex 4p 68.8 Hp
1.0,Ford,Fiesta,17990,115000,2011,Fiesta 1.0 Flex 5p
1.6,Ford,Fiesta,19990,80000,2008,Fiesta 1.6 Fly Flex 5p
1.0,Ford,Fiesta,16900,114970,2007,Fiesta 1.0 Mpi Sedan 8v
1.0,Ford,Fiesta,27980,108000,2014,Fiesta 1.0 Rocam Se Flex 5p
1.6,Ford,Fiesta,29990,79000,2014,Fiesta Sedan 1.6 Rocam Se Flex 4p
1.0,Ford,Fiesta,22990,54000,2011,Fiesta 1.0 Rocam Hatch 8v Flex 4p Manual
1.0,Ford,Fiesta,13900,184000,2007,Fiesta 1.0 Mpi Hatch 8v Flex 4p Manual
1.0,Ford,Fiesta,16700,169801,2008,Fiesta 1.0 Flex Trend 5p
1.6,Ford,Fiesta,35500,89400,2014,Fiesta 1.6 16v Se Flex Powershift 5p
1.6,Ford,Fiesta,18990,103000,2007,Fiesta Sedan 1.6 Flex 4p
1.5,Ford,Fiesta,30500,125800,2014,Fiesta 1.5 Se Flex 5p
1.6,Ford,Fiesta,32000,197096,2014,Fiesta 1.6 16v Titanium Flex Powershift 5p
1.6,Ford,Fiesta,22900,162625,2012,Fiesta 1.6 Mpi Sedan 8v
1.0,Ford,Fiesta,22900,145299,2012,Fiesta Fiesta 1.0 8v Flex/class 1.0 8v Flex 5p
1.6,Ford,Fiesta,34990,85000,2014,Fiesta Sedan 1.6 16v Se Flex Powershift 4p
1.0,Ford,Fiesta,13900,159924,2008,Fiesta 1.0 Flex 5p
1.6,Ford,Fiesta,37990,18500,2017,Fiesta 1.6 16v Sel Flex 5p
1.3,Ford,Fiesta,6500,90580,1998,Fiesta 1.3 Clx 3p
1.6,Ford,Fiesta,29890,112000,2011,Fiesta Sedan 1.6 16v Se Flex 4p
1.6,Ford,Fiesta,49990,19854,2015,Fiesta 1.6 Titanium Hatch 16v Flex 4p Powershift
1.6,Ford,Fiesta,35000,54815,2014,Fiesta Sedan 1.6 16v Se Flex Powershift 4p
1.6,Ford,Fiesta,18500,98000,2006,Fiesta 1.6 Flex 5p
1.0,Ford,Fiesta,24900,113000,2013,Fiesta 1.0 Rocam Hatch 8v Flex 4p Manual
1.6,Ford,Fiesta,28990,40000,2014,Fiesta 1.6 Rocam Se Flex 5p
1.6,Ford,Fiesta,25900,105000,2013,Fiesta 1.6 16v Se Flex 5p
1.6,Ford,Fiesta,33900,116000,2014,Fiesta 1.6 16v Se Flex Powershift 5p
1.0,Ford,Fiesta,23900,105000,2014,Fiesta 1.0 Rocam Hatch 8v Flex 4p Manual
1.0,Ford,Fiesta,15200,124000,2008,Fiesta 1.0 Flex 5p
1.5,Ford,Fiesta,35300,100000,2015,Fiesta 1.5 S Hatch 16v Flex 4p Manual
1.6,Ford,Fiesta,31900,87000,2014,Fiesta Sedan 1.6 Rocam Se Plus Flex 4p
1.6,Ford,Fiesta,16000,93000,2006,Fiesta 1.6 Flex 5p
1.6,Ford,Fiesta,27000,89320,2014,Fiesta 1.6 Rocam Se 8v Flex 4p Manual
1.6,Ford,Fiesta,24700,150377,2012,Fiesta Fiesta Se 1.6 16v Flex 5p
1.5,Ford,Fiesta,34900,60000,2015,Fiesta 1.5 S Flex 5p
1.0,Ford,Fiesta,18900,121000,2008,Fiesta 1.0 Flex 5p
1.0,Ford,Fiesta,10590,200223,2001,Fiesta 1.0 Gl Class 5p
,Ford,Fiesta,19990,57000,2009,Fiesta Sedan
1.0,Ford,Fiesta,9890,250000,1999,Fiesta 1.0 Mpi 8v Gasolina 4p Manual 1998/1999
1.0,Ford,Fiesta,17900,125000,2010,Fiesta 1.0 Flex 5p
1.6,Ford,Fiesta,41500,75000,2015,Fiesta Sedan 1.6 16v Se Flex Powershift 4p
1.0,Ford,Fiesta,21900,96000,2012,Fiesta 1.0 Pulse Flex 5p
1.0,Ford,Fiesta,16900,106625,2007,Fiesta 1.0 Mpi Hatch 8v Flex 4p Manual
1.6,Ford,Fiesta,43950,59320,2015,Fiesta 1.6 16v Titanium Flex Powershift 5p
1.0,Ford,Fiesta,20990,143000,2012,Fiesta 1.0 Flex 5p
1.0,Ford,Fiesta,18499,116395,2008,Fiesta 1.0 Mpi Sedan 8v Flex 4p Manual
1.0,Ford,Fiesta,19000,100000,2014,Fiesta 1.0 Rocam Se Flex 5p
1.6,Ford,Fiesta,39900,53000,2017,Fiesta 1.6 16v Se Flex 5p
1.5,Ford,Fiesta,34900,55000,2014,Fiesta 1.5 S Flex 5p
,Ford,Fiesta,17900,124511,2007,Fiesta Sedan
1.6,Ford,Fiesta,15890,190000,2007,Fiesta Sedan 1.6 Flex 4p
1.6,Ford,Fiesta,24890,77000,2012,Fiesta 1.6 16v Se Flex 5p
