preco,quilometragem,ano,marca,modelo,informacoes
196900,0,2019,fiat,Ducato,2.3 Comfort (15l) 5p
194900,0,2020,mercedes,Sprinter,Van 20 Lugares
167900,135003,2012,volkswagem,Kombi,1.4 Standard Total Flex 3p
33873,280000,2010,renault,Master,2.5 Passageiro L2h2 16l
70000,0,2020,mercedes,Sprinter,Van 2.2 516 Cdi Extra Longo Teto Alto (21l) 5p
242000,101243,2019,renault,Master,2.3 Executive L3h2 16l 5p
165000,0,2019,mercedes,Sprinter,Van 2.2 Cdi 415 Luxo Teto Alto 5p
164980,125000,2013,peugeot,Boxer,Minibus 2.3 Hdi 330m Médio 15l 5p
84910,107500,2018,renault,Master,2.3 Executive L3h2 16l 5p
129913,169000,2014,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
104910,131000,2013,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
89910,101000,2015,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
111900,0,2020,mercedes,Sprinter,Van 2.2 Cdi 416 Longo Teto Alto (16l) 5p
189910,234000,2012,citroen,Jumper,2.3 Hdi 16l 5p
69910,0,2020,mercedes,Sprinter,Van 2.2 516 Cdi Extra Longo Teto Alto (18l) 5p
209900,289000,2011,mercedes,Sprinter,Van 2.2 Cdi 313 Std 5p
79910,144000,2014,citroen,Jumper,2.3 Hdi 16l 5p
195900,1,2007,honda,Fit,1.4 Lx 5p
23900,120000,2013,citroen,C3,Picasso 1.5 Glx Flex 5p
31000,92426,2015,honda,Fit,1.5 Ex Flex Aut. 5p
52990,142000,2011,honda,Fit,1.4 Lxl Flex 5p
34500,135000,2008,fiat,Idea,1.4 Elx Flex 5p
21499,160000,2012,fiat,Idea,1.6 16v Essence Flex 5p
24500,149000,2010,fiat,Idea,1.4 Elx Flex 5p
22900,216000,2008,fiat,Idea,1.4 Elx Flex 5p
18200,0,2006,chevrolet,Meriva,1.8 Maxx Flex Power 5p
18900,35000,2019,peugeot,2008,1.6 Style 16v Flex Aut. 5p
64800,106000,2010,mercedes,Classe,B 1.7 Comfort 5p
39900,297091,2012,fiat,Idea,1.8 16v Sporting Flex 5p
22900,11777,2019,chevrolet,Spin,1.8 Activ 5l Aut. 5p
77900,74920,2014,fiat,Idea,1.6 Mpi Essence 16v
35900,185000,2012,honda,Fit,1.4 Lxl Flex 5p
35900,71000,2003,mercedes,Classe,A 1.6 Classic 5p
19900,88000,2006,chrysler,Pt,Cruiser 2.4 Classic 5p
25000,999999,2013,chevrolet,Spin,1.8 Ltz 7l 5p
42990,172000,2004,honda,Fit,1.4 Lx 5p
21900,51000,2008,chrysler,Pt,Cruiser 2.4 Classic 5p
25990,69863,2016,honda,Fit,1.5 Ex Flex Aut. 5p
57890,145975,2017,citroen,Aircross,1.6 16v Shine Flex Aut. 5p
52500,48000,2018,chevrolet,Spin,1.8 Ltz 7l Aut. 5p
58990,22963,2020,peugeot,2008,1.6 Allure Pack 16v Flex Aut. 5p
73900,20000,2018,honda,Fit,1.5 Lx Flex Aut. 5p
65900,146000,2014,honda,Fit,1.4 Cx Flex Aut. 5p
38900,141000,2012,citroen,Aircross,1.6 16v Glx Flex 5p
30999,130000,2010,fiat,Idea,1.4 Elx Flex 5p
20900,149000,2010,fiat,Idea,1.4 Elx Flex 5p
22500,79000,2014,citroen,Aircross,1.6 16v Exclusive Atacama Flex Aut. 5p
39900,119000,2010,chevrolet,Meriva,1.4 Joy Econoflex 5p
23999,157000,2007,fiat,Idea,1.4 Elx Flex 5p
18900,111111,2010,fiat,Idea,1.4 Elx Flex 5p
22500,97000,2016,fiat,Idea,1.4 Attractive Flex 5p
36000,69000,2016,peugeot,2008,1.6 16v Griffe Flex Aut. 5p
52900,100000,2012,citroen,Aircross,1.6 16v Exclusive Flex 5p
32000,111111,2011,chevrolet,Meriva,1.4 Maxx Econoflex 5p
22900,58000,2013,chevrolet,Spin,1.8 Lt 5l Aut. 5p
36900,141000,2013,honda,Fit,1.4 Lx Flex Aut. 5p
42990,120000,2009,fiat,Idea,1.4 Elx Flex 5p
21990,105000,2013,fiat,Idea,1.6 16v Essence Flex 5p
29900,128000,2006,fiat,Idea,1.4 Elx Flex 5p
20999,80000,2015,honda,Fit,1.5 Flexone 16v 5p Aut.
52400,23210,2018,honda,Fit,1.5 Lx Flex Aut. 5p
67990,86250,2015,honda,Fit,1.5 Ex Flex Aut. 5p
53890,135000,2007,chevrolet,Meriva,1.8 Maxx Flex Power 5p
20990,64000,2018,chevrolet,Spin,1.8 Advantage 5l Aut. 5p
57990,137349,2008,fiat,Idea,1.8 Adventure Flex 5p
68890,70000,2012,fiat,Freemont,2.4 Emotion 5p
54900,999999,2005,renault,Scenic,1.6 16v Expression 5p
15900,119432,2013,nissan,Livina,1.6 Flex 5p
29990,126000,2014,nissan,Livina,1.6 S Flex 5p
27900,203866,2012,nissan,Livina,1.6 S Flex 5p
24900,152000,2013,nissan,Livina,1.8 Sl Flex Aut. 5p
29900,165430,2009,renault,Scenic,1.6 16v Expression Hi-flex 5p
20900,119000,2013,kia,Soul,1.6 Ex Flex 5p
39890,105000,2017,fiat,Doblo,1.8 16v Essence 7l Flex 5p
47990,99000,2012,jac,J6,2.0 16v 5l 5p
23990,128000,2006,citroen,Xsara,Picasso 2.0 Exclusive Aut. 5p
16900,131000,2011,kia,Soul,1.6 Ex 5p
30000,185000,2013,fiat,Doblo,1.8 16v Adventure Flex 5p
43900,134181,2013,nissan,Livina,1.6 S Flex 5p
27990,162000,2011,kia,Soul,1.6 Ex Flex 5p
31800,95596,2014,nissan,Livina,X-gear 1.8 Flex Aut. 5p
38990,112000,2014,nissan,Livina,X-gear 1.8 Flex Aut. 5p
35900,55000,2012,citroen,C4,Picasso 2.0 5p
32000,1,2010,chevrolet,Zafira,2.0 Comfort Flex Power 5p
26500,120000,2013,nissan,Livina,1.8 S Flex Aut. 5p
33000,135000,2010,nissan,Livina,1.8 Sl Flex Aut. 5p
25900,200,2012,nissan,Livina,1.6 Flex 5p
23500,84000,2011,citroen,C4,Picasso 2.0 5p
31887,170000,2008,fiat,Doblo,1.8 Elx Flex 5p
26900,175000,2002,citroen,Xsara,Picasso 2.0 Exclusive 5p
12000,116732,2012,fiat,Freemont,2.4 Emotion 5p
46500,120000,2012,nissan,Livina,1.6 Flex 5p
26900,12555,2011,chevrolet,Zafira,2.0 Expression Flex Power Aut. 5p
30000,100000,2011,kia,Soul,1.6 Ex Aut. 5p
33900,114000,2010,nissan,Livina,1.8 S Flex Aut. 5p
26900,94000,2012,chevrolet,Zafira,2.0 Expression Flex Power Aut. 5p
30990,51000,2012,citroen,C4,Picasso 2.0 5p
37900,1,2012,citroen,Xsara,Picasso 1.6 Glx Flex 5p
23890,74000,2012,dodge,Journey,3.6 R/t 5p
50000,160000,2006,citroen,Xsara,Picasso 2.0 Exclusive 5p
13900,124000,2008,fiat,Doblo,1.8 Adventure Locker Flex 5p
36990,71400,2018,chevrolet,Spin,1.8 Ltz 8v
68900,72000,2010,kia,Soul,1.6 Ex Aut. 5p
38900,71000,2013,dodge,Journey,3.6 R/t 5p
59900,50272,2020,fiat,Doblo,1.8 16v Essence 7l Flex 5p
69890,80000,2016,fiat,Doblo,1.8 16v Adventure Flex 5p
64990,50000,2016,fiat,Doblo,1.8 16v Adventure Flex 5p
67990,214000,2005,chevrolet,Zafira,2.0 Elite Flex Power Aut. 5p
22900,143000,2011,citroen,Xsara,Picasso 1.6 Glx Flex 5p
24999,120187,2009,citroen,C4,Picasso 2.0 5p
26900,106000,2010,chevrolet,Zafira,2.0 Elegance Flex Power Aut. 5p
31900,0,2012,fiat,Freemont,2.4 Precision 5p
48900,152000,2006,citroen,Xsara,Picasso 2.0 Exclusive 5p
58290,0,2021,hyundai,Hb20,1.0 Sense Flex 5p
53290,0,2021,hyundai,Hb20,1.0 Vision Flex 5p
60790,0,2021,hyundai,Hb20,1.0 Evolution Flex 5p
60690,0,2021,hyundai,Hb20,1.0 Vision Flex 5p
57690,0,2021,hyundai,Hb20,1.0 Vision Flex 5p
60790,0,2021,hyundai,Hb20,1.0 Evolution Flex 5p
63890,0,2021,hyundai,Hb20,1.0 Vision Flex 5p
56290,0,2021,hyundai,Hb20,1.0 Sense Flex 5p
52290,0,2021,hyundai,Hb20x,1.6 Vision Flex Aut. 5p
74090,0,2021,hyundai,Hb20x,1.6 Vision Flex Aut. 5p
75790,0,2021,hyundai,Hb20x,1.6 Vision Flex 5p
67490,0,2020,hyundai,Hb20,1.0 Diamond Tgdi Flex Aut. 5p
78290,0,2020,hyundai,Hb20,1.0 Diamond Plus Tgdi Flex Aut. 5p
83090,0,2021,hyundai,Hb20,1.0 Sense Flex 5p
52290,0,2020,hyundai,Hb20,1.0 Evolution Tgdi Flex Aut. 5p
72290,0,2020,hyundai,Hb20,1.0 Diamond Tgdi Flex Aut. 5p
78290,0,2021,hyundai,Hb20,1.0 Evolution Flex 5p
59290,0,2021,hyundai,Hb20,1.0 Evolution Flex 5p
59290,0,2021,hyundai,Hb20,1.0 Sense Flex 5p
52290,0,2020,hyundai,Hb20,1.0 Evolution Tgdi Flex Aut. 5p
72290,0,2020,hyundai,Hb20,1.0 Diamond Plus Tgdi Flex Aut. 5p
79290,0,2021,hyundai,Hb20,1.0 Vision Flex 5p
69290,0,2020,hyundai,Hb20,1.0 Diamond Plus Tgdi Flex Aut. 5p
79290,0,2020,hyundai,Hb20,1.0 Evolution Tgdi Flex Aut. 5p
73990,0,2020,hyundai,Hb20,1.0 Diamond Plus Tgdi Flex Aut. 5p
80990,0,2020,hyundai,Hb20,1.0 Diamond Tgdi Flex Aut. 5p
79990,0,2020,hyundai,Hb20,1.0 Diamond Plus Tgdi Flex Aut. 5p
79290,0,2021,hyundai,Hb20,1.0 Evolution Flex 5p
59290,0,2021,hyundai,Hb20,1.0 Vision Flex 5p
56290,0,2021,hyundai,Hb20,1.0 Sense Flex 5p
49990,0,2020,hyundai,Hb20,1.0 Sport Tgdi Flex Aut. 5p
79590,0,2020,hyundai,Hb20,1.0 Sense Flex 5p
52290,123000,2008,chevrolet,Corsa,1.4 Maxx Econoflex 5p
21900,0,2021,hyundai,Hb20,1.0 Sense Flex 5p
51870,90000,2013,peugeot,308,2.0 Allure Flex 5p
35990,84481,2011,renault,Sandero,1.0 16v Authentique Hi-flex 5p
19900,92080,2007,chevrolet,Astra,2.0 Advantage Flex Power 5p
23900,75645,2015,ford,Ka,1.0 Se Flex 5p
34890,130000,2016,chevrolet,Onix,1.0 Lt 5p
36900,127900,2011,hyundai,I30,2.0 Gls Aut. 5p
35990,65000,2005,chevrolet,Celta,1.0 Spirit 3p
13990,121000,2013,chevrolet,Onix,1.0 Lt 5p
31900,0,2021,hyundai,Hb20,1.0 Sense Flex 5p
59240,0,2021,hyundai,Hb20,1.0 Sense Flex 5p
59240,0,2021,hyundai,Hb20,1.0 Sense Flex 5p
59240,0,2021,hyundai,Hb20,1.0 Sense Flex 5p
57990,0,2021,hyundai,Hb20,1.0 Sense Flex 5p
62490,0,2021,hyundai,Hb20,1.0 Sense Flex 5p
75300,22400,2019,chevrolet,Cobalt,1.8 Elite Aut. 4p
67900,148000,2012,ford,Focus,Sedan 2.0 Glx Flex Aut. 4p
30999,32000,2017,mercedes,Classe,C 1.6 Avantgarde Turbo Flex 4p
138916,136500,2005,renault,Clio,Sedan 1.6 16v Expression 4p
13500,170000,2010,chevrolet,Corsa,Classic 1.0 4 Portas Life
14500,59631,2015,honda,City,1.5 Lx Flex Aut. 4p
56980,6027,2021,honda,Civic,1.5 16v Turbo Touring
147990,134000,2007,fiat,Siena,1.0 Fire Flex 4p
17900,11305,2018,ford,Ka,1.5 Se Plus Flex 4p
44000,111000,2011,kia,Cerato,1.6 Sx Aut. 4p 126 Hp
37800,166000,2011,chevrolet,Prisma,1.4 Maxx Econoflex 4p
22899,109000,2015,chevrolet,Cobalt,1.8 Ltz Aut. 4p
41999,122795,2007,ford,Fiesta,Sedan 1.0 Flex 4p
17890,99500,2013,honda,City,1.5 Lx Flex Aut. 4p
42900,110000,2012,volkswagem,Passat,2.0 Tsi 4p
50990,128000,2015,audi,A3,Sedan 1.4 Tfsi Attraction S-tronic 4p
63000,37000,2017,audi,A4,2.0 Tfsi Ambiente S-tronic 4p
129790,0,2020,volkswagem,Virtus,1.0 Highline 200 Tsi Aut. 4p
80990,78000,2014,fiat,Grand,Siena 1.4 Attractive Flex 4p
35000,30000,2020,renault,Logan,Logan Authentique Flex 1.0 12v 4p
46869,82153,2015,toyota,Corolla,2.0 Altis 16v
79790,20719,2019,chevrolet,Cobalt,1.8 Ltz Aut. 4p
63900,92000,2012,chevrolet,Classic,1.0 Ls Flex Power 4p
19990,50000,2016,ford,Ka,1.0 Se Flex 4p
37990,70000,2014,chevrolet,Cruze,1.8 Lt Ecotec 6 Aut. 4p
49990,110000,2011,chevrolet,Classic,1.0 Ls Flex Power 4p
16500,31600,2019,volkswagem,Jetta,Jetta Comfort. 250 Tsi 1.4 Flex 16v Aut.
99800,79520,2013,bmw,Serie,3 Serie 3 2.0 Modern 16v Turbo Gasolina 4p Automático
77865,34533,2018,kia,Cerato,1.6 Sx 16v
71790,91000,2012,volkswagem,Voyage,1.0 Vht Total Flex 4p
27500,12000,2019,nissan,Versa,1.6 Sl 16v Aut. (direct) 4p
67900,51000,2018,volkswagem,Passat,2.0 Tsi Highline 4p
129990,150000,2000,volkswagem,Passat,1.8 Turbo 4p
50000,105997,2015,chevrolet,Prisma,1.4 Mpfi Lt 8v
43990,82153,2015,toyota,Corolla,2.0 Altis 16v
79790,41078,2017,ford,Focus,2.0 Se Flex Powershift 4p
56900,39691,2018,volkswagem,Voyage,1.6 Msi Total Trendline
44790,170000,2008,ford,Fusion,2.3 Sel Aut. 4p
28870,119000,2016,ford,Focus,2.0 Se Flex Powershift 4p
46790,78000,2014,ford,Fiesta,Sedan 1.6 Rocam Se Sedan 8v
32900,116000,2014,nissan,Versa,1.6 16v Sl Flex 4p
33990,0,2020,mercedes,Classe,C 1.6 Avantgarde Turbo 4p
215870,0,2021,hyundai,Hb20s,1.0 Evolution Flex 4p
64090,0,2021,hyundai,Hb20s,1.0 Vision Flex 4p
63990,130000,2016,chevrolet,Cruze,1.8 Lt Ecotec 6 Aut. 4p
56990,37000,2018,honda,Civic,Civic Exl 2.0 I-vtec Cvt
102900,28000,2019,volkswagem,Jetta,1.4 Comfortline 250 Tsi Flex Aut. 4p
119888,108000,2012,volkswagem,Voyage,1.6 Vht Comfortline Total Flex I-motion 4p
179900,65000,2017,ford,Ecosport,1.6 Freestyle 16v
59900,138000,2008,hyundai,Vera,Cruz 3.8 V6 Aut. 5p
39800,43000,2017,toyota,Rav4,2.0 Top 4x2 Aut. 5p
149900,110000,2014,kia,Sportage,2.0 Ex 4x2 16v
77990,75463,2016,hyundai,Tucson,2.0 Mpfi Gls 16v 143cv 2wd
52990,78370,2014,volkswagem,Tiguan,2.0 Tsi 16v Turbo
68990,60000,2014,land rover,Rover,Evoque 2.0 Si4 Prestige 5p
134999,0,2021,volkswagem,Nivus,1.0 200 Tsi Highline
116900,31000,2019,jac,T40,1.6 16v Cvt 5p
65990,122002,2018,honda,Hr-v,1.8 Exl Flex Aut. 5p
85875,35502,2018,renault,Captur,1.6 16v Sce Life
71900,0,2021,hyundai,Creta,Smart Plus
95990,19000,2018,bmw,X6,3.0 Xdrive35i 5p
339000,52000,2017,mercedes,Classe,Glc 2.0 Sport Turbo 4matic 5p 1602 Mm
229990,119900,2014,land rover,Rover,Discovery 3.0 Sdv6 Se 5p
149853,81000,2010,bmw,X1,X1 3.0 24v Gasolina Xdrive28i
65000,113000,2013,Mitsubishi,Pajero,Tr4 2.0 4x2 Flex Aut. 5p
45890,0,2020,jeep,Compass,2.0 S 4x4 Aut. 5p
183990,93250,2007,ford,Ecosport,1.6 Xlt Freestyle Flex 5p
23990,101000,2016,honda,Hr-v,1.8 Ex Flex Aut. 5p
79900,112000,2007,ford,Ecosport,1.6 Xlt Flex 5p
26900,75017,2018,jeep,Compass,2.0 Longitude Flex Aut. 5p
96900,100000,2011,hyundai,Tucson,2.0 Gl 4x2 5p
33990,130000,2015,hyundai,Tucson,2.0 Gls 4x2 Flex Aut. 5p
45990,70000,2015,land rover,Rover,Evoque 2.0 Si4 Pure Tech Pack 5p
119999,107000,2012,hyundai,Ix35,2.0 Mpfi Gls 4x2 16v
64990,85700,2013,kia,Sportage,2.0 Ex 4x2 Flex Aut. 5p
74000,70000,2014,land rover,Rover,Range Rover Sport 3.0 V6 Hse Supercharged 5p
300000,0,2021,hyundai,Creta,1.6 Action Flex Aut. 5p
100490,0,2021,hyundai,Creta,2.0 Prestige Flex Aut. 5p
111990,0,2021,hyundai,Creta,1.6 Attitude Flex 5p
81590,0,2021,hyundai,Creta,1.6 Limited Flex Aut. 5p
104990,0,2020,hyundai,Creta,2.0 Prestige Flex Aut. 5p
115490,57000,2014,ford,Ecosport,1.6 16v Freestyle Flex 5p
48900,0,2021,hyundai,Creta,Smart Plus 1.6 At
94990,79005,2014,kia,Sportage,2.0 Ex 4x2 16v Flex 4p Automático
74000,130000,2006,mercedes,Classe,Ml 3.5 5p
119865,43929,2011,volvo,Xc60,3.0 T6 R-design 5p
85000,78100,2012,ford,Ecosport,1.6 Xlt Freestyle Flex 5p
36800,137000,2006,land rover,Rover,Discovery 4.0 V6 Se 5p
44500,58000,2017,hyundai,Tucson,2.0 Gls 4x2 Flex Aut. 5p
54999,87890,2016,mercedes,Classe,Gla 1.6 Style Turbo Flex 5p
102900,90000,2015,kia,Sportage,2.0 Lx 4x2 Flex Aut. 5p
68990,23000,2018,bmw,X1,2.0 Xdrive25i Sport Active Flex 5p
179990,29900,2018,mercedes,Classe,Gla 1.6 Style Turbo Flex 5p
168900,19000,2019,jeep,Compass,2.0 Longitude Aut. 5p
139900,75000,2017,jeep,Renegade,1.8 Sport Flex 5p
52900,0,2018,Mitsubishi,L200,2.4 Triton Sport Hpe Cab. Dupla 4x4 Aut. 4p
878345,196000,2011,ford,Transit,2.4 2p
57900,250000,2008,ford,F-250,3.9 Xlt 4x2 2p
89900,37230,2018,fiat,Toro,Toro Blackjack 2.4 Tigershark At9 (flex)
85890,91235,2015,volkswagem,Amarok,2.0 Dark Label 4x4 4p
106000,29000,2018,volkswagem,Saveiro,1.6 Trendline Cab. Simples Total Flex 2p
46960,20000,2019,renault,Master,2.3 L2h1 2p
124700,25000,2020,volkswagem,Saveiro,1.6 Robust Cab. Simples Total Flex 2p
51980,110000,2016,fiat,Strada,1.8 Mpi Adventure Extreme Cd 16v
50899,79000,2016,chevrolet,S10,2.5 Freeride Cab. Dupla 4x2 Flex 4p
82900,39000,2017,toyota,Hilux,2.8 Tdi Srv Cab. Dupla 4x4 Aut. 4p
184000,0,2021,chevrolet,S10,High Country 2.8 4x4
229990,400000,2001,ford,F-250,4.2 Td Xl 2p
65000,0,2021,fiat,Toro,Ranch 2.0
155990,122000,2014,ford,Ranger,3.2 Limited Cab. Dupla 4x4 Aut. 4p
104000,131000,2010,ford,Ranger,3.0 Xls Cab. Dupla 4x4 4p
52500,165800,2010,fiat,Strada,1.4 Fire Ce Flex 2p
24500,189000,2012,volkswagem,Saveiro,1.6 Cab. Simples Total Flex 2p
26000,86000,2014,volkswagem,Saveiro,1.6 Cab. Simples Total Flex 2p
31900,40000,2018,chevrolet,Trailblazer,3.6 V6 Ltz 4x4 Aut. 5p
144900,31000,2018,toyota,Hilux,2.8 Tdi Srx Cab. Dupla 4x4 Aut. 4p
199900,0,2021,fiat,Strada,Endurance 1.4 Cd
72990,120000,2013,ford,Ranger,2.2 Xls Cab. Dupla 4x4 4p
77000,0,2021,chevrolet,Montana,Ls 1.4
64949,0,2021,chevrolet,S10,Ltz 2.8 4x4
215500,60293,2018,toyota,Hilux,2.8 Tdi Std Cab. Dupla 4x4 4p
120000,0,2020,volkswagem,Saveiro,1.6 Robust Cab. Dupla Total Flex 2p
68990,40000,2019,fiat,Toro,2.0 Freedom 4x4 Aut. 4p
113900,0,2021,renault,Master,2.3 L2h1 2p
142900,0,2021,fiat,Strada,Fiat Strada Cabine Plus Endurance 2
53414,18000,2019,renault,Master,2.3 L2h1 2p
139600,78,2017,toyota,Hilux,2.8 Tdi Srv Cab. Dupla 4x4 Aut. 4p
1111111,0,2021,fiat,Toro,Ranch
152500,0,2021,fiat,Strada,Volcano Cd 1.3
93500,450000,2001,ford,F-250,4.2 Td Xl 2p
65000,10000,2007,volkswagem,Saveiro,1.8 Supersurf Total Flex 2p
57000,111111,1998,ford,F-1000,4x2 Xlt 4.3 Diesel
62000,24000,2019,volkswagem,Saveiro,1.6 Trendline Cab. Simples Total Flex 2p
55980,33000,2020,fiat,Toro,1.8 Endurance 16v Flex 4x2 Aut. 4p
91980,29000,2020,fiat,Strada,1.4 Hard Working Flex 2p
56980,0,2021,fiat,Toro,2.0 Volcano 4x4 Aut. 4p
153980,39000,2018,volkswagem,Saveiro,1.6 Robust Cab. Simples Total Flex 2p
46970,16000,2019,fiat,Strada,1.4 Hard Working Flex 2p
54980,150000,2012,fiat,Strada,1.8 16v Adventure Cab. Dupla Flex 2p
43900,31000,2020,volkswagem,Saveiro,1.6 Trendline Cab. Simples Total Flex 2p
57980,49000,2019,volkswagem,Saveiro,1.6 Robust Cab. Simples Total Flex 2p
47980,31000,2020,volkswagem,Saveiro,1.6 Robust Cab. Simples Total Flex 2p
51980,0,2001,ford,F-250,Xlt 3.9 4x2
150990,119000,2014,renault,Kangoo,Express Express 1.6
32900,270000,2013,mercedes,Sprinter,Furgão 2.2 Cdi 311 Street Longo 5p
89000,119000,2014,fiat,Ducato,2.3 Multijet Longo 9m3 Economy 5p
84000,280000,2012,mercedes,Sprinter,Furgão 2.2 Cdi 311 Street Longo Teto Baixo 9m3 5p
74000,256000,2013,fiat,Ducato,"2.3 Multijet 7,5m3 Economy 5p"
73000,94500,2013,fiat,Fiorino,1.3 Flex 4p
31900,152000,2009,mercedes,Sprinter,Furgão 2.2 Cdi Furgão 313 Ambulancia - Aceito Troca
59900,42000,2018,fiat,Fiorino,Fiorino 1.4 Evo Hard Working (flex)
58990,197793,2011,ford,Transit,2.4 Curto 5p
66900,32000,2018,fiat,Fiorino,1.4 Hard Working Flex 4p
61980,29000,2020,fiat,Fiorino,1.4 Hard Working Flex 4p
68980,32000,2018,fiat,Fiorino,1.4 Hard Working Flex 4p
61980,34900,2018,renault,Master,2.3 Grand L2h2 5p
108500,150000,2004,volkswagem,Kombi,1.6 3p Gasolina
24500,1,2011,volkswagem,Kombi,1.4 Total Flex 3p
28500,122000,2012,renault,Master,2.5 Dci L2h2 5p
68000,21400,2020,renault,Master,2.3 L1h1 5p
128000,20400,2020,renault,Master,2.3 L1h1 5p
129000,21600,2020,renault,Master,2.3 L1h1 5p
128000,440000,2011,renault,Master,2.5 Dci L3h2 5p
68500,0,2021,fiat,Fiorino,Hard Working 1.4
74990,133400,2012,fiat,Ducato,"2.3 Multijet 7,5m3 Economy 5p"
59900,1,2012,fiat,Ducato,2.3 Multijet Teto Alto Economy 5p
69500,3,2009,fiat,Doblo,Cargo 1.8 Flex 4p
27899,45000,2018,fiat,Fiorino,Fiorino 1.4 Evo Hard Working (flex)
58990,40000,2020,fiat,Fiorino,1.4 Hard Working Flex 4p
66990,67000,2016,fiat,Fiorino,1.4 Flex 4p
46890,1,2011,kia,Bongo,2.500 Baú Frigorifico
65000,34000,2020,fiat,Fiorino,1.4 Hard Working Flex 4p
66990,188136,2013,peugeot,Boxer,Furgon 2.3 Hdi 330c Curto 5p
73000,686000,2012,renault,Master,2.5 Dci L3h2 5p
78000,97000,2013,fiat,Fiorino,1.3 Flex 4p
35000,75000,2015,fiat,Ducato,2.3 Multijet Teto Alto Economy 5p
89900,290000,2013,renault,Master,2.5 Dci L3h2 5p
82000,186180,2013,volkswagem,Kombi,1.4 Total Flex 3p
33990,5,2021,fiat,Fiorino,1.4 Endurance Flex 4p
79800,95000,2015,renault,Master,2.3 Extra L3h2 Vitrè 5p
119900,28850,2020,fiat,Fiorino,1.4 Hard Working Flex 4p
65900,3,2009,fiat,Doblo,Cargo 1.8 Flex 4p
27899,372000,2011,renault,Master,2.5 Dci L3h2 5p
75000,290000,2013,renault,Master,2.5 Dci L2h2 Vitrè 5p
70000,254000,2016,renault,Master,2.3 Extra L3h2 Vitrè 5p
112000,10400,2020,peugeot,Expert,1.6 Hdi Business Pack Td Blue 5p
134900,274000,2014,peugeot,Boxer,Furgon 2.3 Hdi 350lh Longo Teto Alto 5p
73900,67000,2016,fiat,Fiorino,1.4 Flex 4p
46890,120000,2015,renault,Kangoo,Express 1.6 16v Porta Lateral Hi-flex 5p
35900,362800,2009,renault,Master,2.5 Dci L1h1 5p
52900,215000,2011,renault,Master,Mista
129870,353400,2011,mercedes,Sprinter,Van 2.2 Cdi 413 Luxo Teto Alto Rd 5p
99000,173174,2016,renault,Master,Van Master 2.3 Passageiro L3h2 16l
140000,158000,2013,peugeot,Boxer,Minibus 2.3 Hdi 330m Médio 15l 5p
74920,115000,2018,mercedes,Sprinter,Van 2.2 Cdi 415 Teto Baixo 5p
124990,164000,2012,citroen,Jumper,2.3 Hdi 16l 5p
43000,0,2021,renault,Master,2.3 Baú L2h1 Pack-luxo
160000,1,2007,mercedes,Sprinter,Van 2.2 Cdi 313 Executiva 5p
55000,305094,2015,renault,Master,2.3 Executiva L3h2 16l
95000,70000,2016,renault,Master,2.3 Executive L3h2 16l 5p
95899,99000,2016,mercedes,Sprinter,Van 2.2 Cdi 415 Luxo Teto Alto 5p
122900,288465,2016,renault,Master,2.3 Minibus L3h2 16l
135000,1,2016,fiat,Ducato,2.3 Multijet Economy 5p
89900,371000,2008,renault,Master,Master 2.5 Passageiro 16l 2008
60000,0,2019,mercedes,Sprinter,Van 2.2 Cdi 415 Luxo Teto Alto 5p
164980,292221,2013,mercedes,Sprinter,Van 2.2 Cdi 515 Lotação Teto Alto 5p
114990,119000,2011,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
59850,0,2019,mercedes,Sprinter,Van 2.2 Cdi 515 Teto Alto 5p
179900,107500,2018,renault,Master,2.3 Executive L3h2 16l 5p
129911,1,2012,renault,Master,2.5 Dci L2h2 16l 5p
71900,90000,2014,volkswagem,Kombi,Kombi Standard 1.4 (flex)
42890,160,2018,mercedes,Sprinter,Van 2.2 Cdi 415 Luxo Teto Alto 5p
128008,371000,2008,renault,Master,Master 2.5 Passageiro 16l 2008
60000,390,2009,renault,Master,2.5 Dci L2h2 16l 5p
42900,197000,2011,citroen,Jumper,2.3 Hdi 16l 5p
55000,91000,2015,fiat,Ducato,2.3 Multijet Economy 5p
78900,184050,2008,volkswagem,Kombi,1.4 Standard Total Flex 3p
21000,158000,2013,peugeot,Boxer,Minibus 2.3 Hdi 330m Médio 15l 5p
74910,0,2019,mercedes,Sprinter,Van 2.2 Cdi 515 Teto Alto 5p
209970,165000,2013,fiat,Ducato,Micro Onibus
72600,195000,2014,renault,Master,2.3 Executive L3h2 16l 5p
95000,90000,2014,volkswagem,Kombi,1.4 Standard Total Flex 3p
42990,168000,2013,volkswagem,Kombi,1.4 Lotação Total Flex 3p
40000,160000,2015,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
98000,0,2019,mercedes,Sprinter,Van 2.2 Cdi 515 Teto Alto 5p
193000,90000,2014,volkswagem,Kombi,1.4 Standard Total Flex 3p
39870,350000,2014,renault,Master,2.3 Executive L3h2 16l 5p
88000,200000,2008,fiat,Ducato,2.8 Jtd 5p 2135 Mm
46000,119100,2011,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
59800,0,2019,mercedes,Sprinter,Van Cdi 416 Luxo Teto Alto
