marca,modelo,motor,quilometragem,ano,preco,informacoes
ford,Ka,1.5,47000.0,2018,47990.0,Ka 1.5 Se Plus Flex 4p
ford,Ka,1.0,99000.0,2011,19900.0,Ka 1.0 Tecno Flex 3p
ford,Ka,1.0,127000.0,2007,10900.0,Ka 1.0 Gl 3p
ford,Ka,1.6,70000.0,2012,26900.0,Ka 1.6 Mpi Sport 8v Flex 2p Manual
ford,Ka,1.5,50900.0,2016,37900.0,Ka 1.5 Se Flex 5p
ford,Ka,1.5,34198.0,2019,51900.0,Ka 1.5 Se Plus Flex 5p
ford,Ka,1.5,8000.0,2020,56990.0,Ka 1.5 Se Plus Flex Aut. 4p
ford,Ka,1.0,50000.0,2016,37990.0,Ka 1.0 Se Flex 4p
ford,Ka,1.5,48000.0,2018,47900.0,Ka 1.5 Se Flex 5p
ford,Ka,1.0,142315.0,2016,37499.0,Ka 1.0 Se Flex 5p
ford,Ka,1.0,49000.0,2018,40970.0,Ka 1.0 Se Flex 5p
ford,Ka,1.6,80000.0,2013,26900.0,Ka 1.6 Mpi Sport 8v Flex 2p Manual
ford,Ka,1.0,86000.0,2013,20900.0,Ka 1.0 Mpi 8v Flex 2p Manual
ford,Ka,1.0,49900.0,2020,46990.0,Ka 1.0 Ti-vct Flex Se Manual
ford,Ka,1.5,89000.0,2016,38990.0,Ka 1.5 Sel Flex 4p
ford,Ka,1.0,12500.0,2020,51990.0,Ka 1.0 Se Flex 4p
ford,Ka,1.0,85000.0,2018,33000.0,Ka 1.0 Se Flex 4p
ford,Ka,1.0,24603.0,2019,44900.0,Ka 1.0 Se 12v
ford,Ka,1.5,38173.0,2018,46990.0,Ka Ka 1.5 Sel 16v Flex 5p
ford,Ka,1.0,68000.0,2019,41900.0,Ka Ka Se 1.0 Ha C
ford,Ka,1.0,35668.0,2020,46890.0,Ka Ka Se 1.0 Mec.
ford,Ka,1.0,96000.0,2012,19000.0,Ka 1.0 Flex
ford,Ka,1.0,91000.0,2011,16000.0,Ka 1.0 Flex 3p
ford,Ka,1.0,92200.0,2018,38990.0,Ka Ka Se 1.0 Ha B
ford,Ka,1.0,46706.0,2020,45880.0,Ka Ka Sedan 1.0 Ticvt Flex 4p
ford,Ka,1.0,38747.0,2020,43900.0,Ka Ka 1.0 Se 12v Flex 4p Manual
ford,Ka,1.0,147111.0,2011,14940.0,Ka 1.0 Flex 3p
ford,Ka,1.0,72000.0,2018,36900.0,Ka Ka 1.0 Se (flex)
ford,Ka,1.0,20000.0,2020,41520.0,Ka 1.0 Ti-vct Flex Se Manual
ford,Ka,1.0,29000.0,2020,49900.0,Ka 1.0 Se Flex 4p
ford,Ka,1.0,83435.0,2018,39900.0,Ka 1.0 Se 12v Flex 4p Manual
ford,Ka,1.0,74000.0,2020,47990.0,Ka 1.0 Ti-vct Flex Se Manual
ford,Ka,1.5,20476.0,2020,58900.0,Ka 1.5 Ti-vct Flex Se Plus Sedan Automático
ford,Ka,1.5,6662.0,2020,54900.0,Ka 1.5 Ti-vct Flex Se Plus Automático
ford,Ka,1.5,6252.0,2018,46900.0,Ka Ka 1.5 Se 16v Flex 4p Manual
ford,Ka,1.0,93000.0,2009,21990.0,Ka 1.0 Mpi 8v Flex 2p Manual
ford,Ka,1.0,87500.0,2018,39890.0,Ka Ford Ka 1.0 Se 12v Flex 4p Manual  4p - 17/18
ford,Ka,1.5,84000.0,2019,46900.0,Ka Ka 1.5 Se 12v Flex 5p Mec.
ford,Ka,1.0,40000.0,2018,37900.0,Ka 1.0 Se 12v Flex 4p Manual
ford,Ka,1.0,30000.0,2020,49900.0,Ka 1.0 Ti-vct Flex Se Manual
ford,Ka,1.0,40000.0,2020,48900.0,Ka 1.0 Ti-vct Flex Se Manual
ford,Ka,1.0,77021.0,2018,37990.0,Ka 1.0 Se Flex 5p
ford,Ka,1.0,36287.0,2020,43900.0,Ka Ka 1.0 Se 12v Flex 4p Manual
ford,Ka,1.5,47000.0,2018,47990.0,Ka 1.5 Se Plus Flex 4p
ford,Ka,1.5,78000.0,2016,41900.0,Ka 1.5 Sigma Flex Sel Manual
ford,Ka,1.5,67000.0,2016,41900.0,Ka 1.5 Sigma Flex Sel Manual
ford,Ka,1.5,54000.0,2016,42900.0,Ka 1.5 Sigma Flex Sel Manual
ford,Ka,1.5,29000.0,2020,51900.0,Ka 1.5 Se Flex 4p
ford,Ka,1.0,99000.0,2018,39900.0,Ka 1.0 Se Flex 4p
ford,Ka,1.0,57287.0,2019,43990.0,Ka 1.0 Se Flex 5p
ford,Ka,1.0,74000.0,2020,48990.0,Ka 1.0 Se Plus Flex 4p
ford,Ka,1.0,40000.0,2018,39890.0,Ka 1.0 Se Flex 5p
ford,Ka,1.0,51000.0,2018,41900.0,Ka Ka 1.0 Se 12v Flex 4p Manual
ford,Ka,1.0,14360.0,2019,42900.0,Ka 1.0 Ti-vct Flex Se Manual
ford,ranger,4.0,122140.0,1997,82900.0,Ranger Ranger Xlt 4.0 V6
ford,ranger,2.2,45000.0,2018,49900.0,Ranger Ranger 2.2 Xls 4x4 Cd 16v Diesel 4p Aut
ford,ranger,2.2,10244.0,2020,118890.0,Ranger 2.2 Xls Cab. Dupla 4x2 Aut. 4p
ford,ranger,2.5,154000.0,2014,82900.0,Ranger Ranger Xls 2.5 16v 4x2 Cd Flex
ford,ranger,3.2,160000.0,2014,76900.0,Ranger 3.2 Xlt Cab. Dupla 4x4 Aut. 4p
ford,ranger,2.5,86000.0,2015,98000.0,Ranger Ranger 2.5 Flex 4x2 Cd Xls
ford,ranger,2.2,29000.0,2019,79900.0,Ranger 2.2 Xl Cab. Dupla 4x4 4p
ford,ranger,3.2,99400.0,2017,65900.0,Ranger 3.2 Limited Cab. Dupla 4x4 Aut. 4p
ford,ranger,3.2,135000.0,2014,38900.0,Ranger 3.2 Xlt Cab. Dupla 4x4 Aut. 4p
ford,ranger,2.3,200000.0,2004,87759.0,Ranger 2.3 Xls Cab. Dupla 4x2 4p
ford,ranger,3.2,9000.0,2020,32000.0,Ranger 3.2 Xlt Cab. Dupla 4x4 Aut. 4p
ford,ranger,2.5,60000.0,2014,99999.0,Ranger 2.5 Xlt Cab. Dupla 4x2 Flex 4p
ford,ranger,3.2,8000.0,2020,89900.0,Ranger 3.2 Limited 4x4 Cd 20v
ford,ranger,2.2,87000.0,2018,119900.0,Ranger 2.2 Xls Cab. Dupla 4x4 Aut. 4p
ford,ranger,3.2,99000.0,2018,82900.0,Ranger 3.2 Xlt Cab. Dupla 4x4 Aut. 4p
ford,ranger,3.2,24900.0,2020,31900.0,Ranger 3.2 Limited Cab. Dupla 4x4 Aut. 4p
ford,ranger,2.2,92281.0,2015,20000.0,Ranger 2.2 4x4 Cd Diesel Mec.
ford,ranger,3.2,49000.0,2019,79990.0,Ranger 3.2 Limited Cab. Dupla 4x4 Aut. 4p
ford,ranger,2.5,87000.0,2013,65000.0,Ranger 2.5 Xlt 4x2 Cd 16v Flex 4p Manual
ford,ranger,3.2,135000.0,2014,87759.0,Ranger 3.2 Xlt Cab. Dupla 4x4 Aut. 4p
ford,ranger,3.2,135003.0,2015,119900.0,Ranger 3.2 Limited 4x4 Cd 20v Diesel 4p Automático
ford,ranger,2.2,90900.0,2014,80900.0,Ranger 2.2 Xl 4x4 Cd 16v Diesel 4p Manual
ford,ranger,2.5,65000.0,2014,82900.0,Ranger Ranger Xlt 2.5 16v 4x2 Cd Flex
ford,ranger,2.2,43250.0,2020,118890.0,Ranger 2.2 Xl 4x4 Cd 16v Diesel 4p Manual
ford,ranger,2.2,155000.0,2014,81900.0,Ranger Ford Ranger (cabine Dupla) 2.2 Td 4wd Xl Cd
ford,ranger,2.3,166012.0,2012,46890.0,Ranger 2.3 Xls Sport 16v 4x2 Cs Gasolina 2p Manual
ford,ranger,2.5,113490.0,2014,76990.0,Ranger 2.5 Xlt 4x2 Cd 16v Flex 4p Manual
ford,ranger,2.2,139000.0,2016,81900.0,Ranger 2.2 Xls Cab. Dupla 4x4 4p
ford,ranger,2.5,83327.0,2013,65899.0,Ranger 2.5 Xls 4x2 Cd 16v
ford,ranger,3.0,150000.0,2010,59890.0,Ranger Ford Ranger 3.0 Xl Cab. Dupla 4x4 4p
ford,ranger,2.5,69000.0,2015,84900.0,Ranger Ranger Xlt 2.5 16v 4x2 Cd Flex
ford,ranger,2.5,80000.0,2016,79990.0,Ranger 2.5 Xlt Cab. Dupla 4x2 Flex 4p
hyundai,creta,2.0,50800.0,2018,85900.0,Creta Creta 2.0 Prestige (aut)
hyundai,creta,1.6,39000.0,2017,77990.0,Creta 1.6 Attitude Flex 5p
hyundai,creta,2.0,25900.0,2019,96990.0,Creta 2.0 16v Flex Prestige Automático
hyundai,creta,1.6,19500.0,2020,86900.0,Creta 1.6 Smart Flex Aut. 5p
hyundai,creta,2.0,16200.0,2020,103990.0,Creta 2.0 Prestige Flex Aut. 5p
hyundai,creta,1.6,32000.0,2018,72000.0,Creta 1.6 Attitude Flex Aut. (pcd) 5p
hyundai,creta,1.6,63000.0,2017,69900.0,Creta 1.6 16v Flex Attitude Manual
hyundai,creta,2.0,19000.0,2019,97870.0,Creta 2.0 Prestige Flex Aut. 5p
hyundai,creta,1.6,59400.0,2018,69990.0,Creta 1.6 Pulse Flex 5p
hyundai,creta,2.0,80000.0,2017,83900.0,Creta 2.0 Prestige Flex Aut. 5p
hyundai,creta,1.6,17000.0,2019,79990.0,Creta 1.6 Attitude Flex Aut. (pcd) 5p
hyundai,creta,1.6,14000.0,2020,94900.0,Creta 1.6 16v Flex Pulse Plus Automático
hyundai,creta,1.6,38526.0,2019,86990.0,Creta 1.6 16v Flex Pulse Plus Automático
hyundai,creta,1.6,28000.0,2020,84900.0,Creta 1.6 16v Flex Attitude Automático
hyundai,creta,2.0,33000.0,2018,87990.0,Creta 2.0 16v Prestige
hyundai,creta,1.6,49000.0,2018,82990.0,Creta Creta 1.6 Pulse Plus (aut)
hyundai,creta,1.6,10000.0,2018,75900.0,Creta 1.6 Flex Atitude Manual
hyundai,creta,1.6,23000.0,2019,81900.0,Creta 1.6 Flex Attitude Automática
hyundai,creta,2.0,27573.0,2018,93790.0,Creta 2.0 16v Sport
hyundai,creta,1.6,10397.0,2019,97990.0,Creta 1.6 16v Flex Pulse Plus Automático
hyundai,creta,1.6,38843.0,2017,81931.0,Creta 1.6 16v Pulse
hyundai,creta,1.6,20000.0,2018,82990.0,Creta 1.6 16v Attitude
hyundai,HB20,1.6,67000.0,2014,42900.0,Hb20 1.6 Comfort Plus Flex Aut. 5p
hyundai,HB20,1.6,69000.0,2015,42990.0,Hb20 1.6 Comfort Plus 16v
hyundai,HB20,1.6,94000.0,2016,39900.0,Hb20 Hb20 Comfort Plus 1.6 Flex 16v Mec.
hyundai,HB20,1.6,45000.0,2017,54900.0,Hb20s 1.6 Comfort Plus Flex Aut. 4p
hyundai,HB20,1.6,92000.0,2013,35900.0,Hb20 1.6 Comfort Plus Flex 5p
hyundai,HB20,1.6,22000.0,2018,62999.0,Hb20x Hb20 X 1.6 16v Style Automatico
hyundai,HB20,1.0,54477.0,2017,43900.0,Hb20 1.0 Comfort Plus Flex 5p
hyundai,HB20,1.0,50000.0,2014,34999.0,Hb20 1.0 Comfort Style Flex 5p
hyundai,HB20,1.0,21000.0,2020,47500.0,Hb20 Hb20 Sense 1.0 Flex 12v Mec.
hyundai,HB20,1.0,89142.0,2020,58990.0,Hb20 1.0 Evolution Flex 5p
hyundai,HB20,1.0,83697.0,2019,47990.0,Hb20 1.0 Comfort Plus 12v Flex 4p Manual
hyundai,HB20,1.0,58000.0,2016,41990.0,Hb20 1.0 Comfort Flex 5p
hyundai,HB20,1.6,42000.0,2016,47900.0,Hb20 1.6 Comfort Plus 16v Flex 4p Automático
hyundai,HB20,1.6,35000.0,2018,53800.0,Hb20 1.6 Comfort Plus Flex Aut. 5p
hyundai,HB20,1.6,76158.0,2015,44990.0,Hb20 1.6 Comfort Style Flex Aut. 5p
hyundai,HB20,1.0,70800.0,2018,42500.0,Hb20 1.0 Comfort Plus Flex 5p
hyundai,HB20,1.6,69000.0,2016,48990.0,Hb20 Hb20 1.6 Comfort Plus
hyundai,HB20,1.6,134000.0,2013,34900.0,Hb20 Hb20 1.6 Comfort
hyundai,HB20,1.6,141000.0,2013,36990.0,Hb20 Hb20 Hatch Comfort 1.6 16v Flex 2013
hyundai,HB20,1.6,15000.0,2019,57900.0,Hb20 1.6 Comfort Plus 16v Flex 4p Automático
hyundai,HB20,1.6,73000.0,2018,47900.0,Hb20 Hb20 1.6 Comfort Plus
hyundai,HB20,1.6,62800.0,2014,42899.0,Hb20 1.6 Comfort Style Flex Aut. 5p
hyundai,HB20,1.0,78000.0,2018,42900.0,Hb20 Hb20 Comfort 1.0
hyundai,HB20,1.0,41517.0,2017,44900.0,Hb20 1.0 Comfort Plus 12v
hyundai,HB20,1.6,57212.0,2014,37948.0,Hb20 1.6 Comfort Plus 16v Flex 4p Manual
hyundai,HB20,1.0,96600.0,2014,35900.0,Hb20 1.0 Flex 12v
hyundai,HB20,1.6,43000.0,2017,74900.0,Hb20 1.6 Premium Flex Aut. 5p
hyundai,HB20,1.0,125459.0,2015,37900.0,Hb20 Hb20 1.0 Comfort
hyundai,HB20,1.0,73000.0,2015,35990.0,Hb20 1.0 Comfort Plus Flex 5p
hyundai,HB20,1.6,39000.0,2019,60900.0,Hb20s 1.6 Comfort Plus Flex Aut. 4p
hyundai,HB20,1.0,83400.0,2015,34900.0,Hb20 Hb20 1.0 Comfort
hyundai,HB20,1.0,74000.0,2013,34882.0,Hb20 Hb20 1.0 Comfort 12v Flex 4p Manual
hyundai,HB20,1.0,76000.0,2016,38890.0,Hb20 Hb20 1.0 Comfort Plus
hyundai,HB20,1.6,28972.0,2017,54990.0,Hb20 1.6 Comfort Plus 16v Flex 4p Automatico
hyundai,HB20,1.6,69000.0,2016,42900.0,Hb20 1.6 Comfort Plus Flex 5p
hyundai,HB20,1.6,54900.0,2018,50990.0,Hb20 Hb20 1.6 Comfort Plus
hyundai,HB20,1.6,61586.0,2013,35990.0,Hb20 1.6 Comfort Flex 5p
hyundai,HB20,1.0,39698.0,2017,45900.0,Hb20 Hb20 Comfort 1.0 Flex 12v Mec.
hyundai,HB20,1.0,11000.0,2019,51800.0,Hb20 1.0 Comfort Plus Flex 5p
hyundai,HB20,1.6,32447.0,2018,53976.0,Hb20 1.6 Comfort Plus 16v Flex 4p Automático
hyundai,HB20,1.0,40000.0,2018,42900.0,Hb20 1.0 Comfort 12v Flex 4p Manual
hyundai,HB20,1.6,49573.0,2016,49000.0,Hb20 1.6 Comfort Plus Flex Aut. 5p
hyundai,HB20,1.0,95906.0,2016,38990.0,Hb20 Comfort 1.0 Flex 12v
hyundai,HB20,1.0,89979.0,2015,37900.0,Hb20 Hb20 1.0 Comfort Plus
hyundai,HB20,1.6,62000.0,2015,41900.0,Hb20 1.6 Comfort Style Flex 5p
hyundai,HB20,1.6,50000.0,2015,44900.0,Hb20 Hb20 1.6 Comfort Style (aut)
hyundai,HB20,1.0,72285.0,2014,34990.0,Hb20 1.0 Comfort Flex 5p
hyundai,HB20,1.6,100000.0,2014,43900.0,Hb20s 1.6 Comfort Plus Flex Aut. 4p
hyundai,HB20,1.6,26000.0,2015,69000.0,Hb20x 1.6 Premium Flex Aut. 5p
hyundai,HB20,1.6,47100.0,2017,58890.0,Hb20x 1.6 Premium Flex Aut. 5p
hyundai,HB20,1.0,85000.0,2015,38900.0,Hb20 1.0 Comfort Plus Flex 5p
hyundai,HB20,1.6,69000.0,2019,59990.0,Hb20 1.6 R-spec Flex Aut. 5p
hyundai,HB20,1.6,98850.0,2014,42999.0,Hb20 1.6 Premium Flex Aut. 5p
hyundai,HB20,1.6,119252.0,2015,43900.0,Hb20 1.6 Comfort Plus 16v Flex 4p Automático
hyundai,HB20,1.0,25625.0,2019,61980.0,Hb20 1.0 Copa Do Mundo Fifa Flex 5p
hyundai,HB20,1.6,75000.0,2014,39900.0,Hb20 1.6 Premium Flex 5p
hyundai,HB20,1.6,73617.0,2015,47990.0,Hb20 1.6 Comfort Style 16v Flex 4p Automático
hyundai,HB20,1.0,80000.0,2014,36990.0,Hb20 1.0 Comfort Style Flex 5p
hyundai,HB20,1.0,30000.0,2019,48000.0,Hb20 Hyundai Hb 20 Hatch 1.0 12v 4p Unique Flex
hyundai,HB20,1.6,31000.0,2019,56900.0,Hb20 1.6 Comfort Plus Flex Aut. 5p
hyundai,HB20,1.6,111828.0,2014,39900.0,Hb20 1.6 Comfort Style Flex 5p
hyundai,HB20S,1.6,45000.0,2017,54900.0,Hb20s 1.6 Comfort Plus Flex Aut. 4p
hyundai,HB20S,1.0,71000.0,2018,46890.0,Hb20s 1.0 Comfort Plus Turbo Flex 4p
hyundai,HB20S,1.0,59000.0,2015,39890.0,Hb20s 1.0 Comfort Plus Flex 4p
hyundai,HB20S,1.6,60360.0,2016,49500.0,Hb20s 1.6 Comfort Style 16v
hyundai,HB20S,1.6,84000.0,2015,43990.0,Hb20s 1.6 Comfort Style Flex Aut. 4p
hyundai,HB20S,1.0,38700.0,2019,53970.0,Hb20s 1.0 Unique Flex 4p
hyundai,HB20S,1.6,30000.0,2019,85000.0,Hb20s 1.6 Premium Flex Aut. 4p
hyundai,HB20S,1.6,18000.0,2019,64990.0,Hb20s 1.6 Comfort Style 16v
hyundai,HB20S,1.6,30000.0,2018,53900.0,Hb20s 1.6 Comfort Plus 16v Flex 4p Manual
hyundai,HB20S,1.6,46000.0,2018,54799.0,Hb20s Hb20s 1.6 Comfort Plus (aut)
hyundai,HB20S,1.0,32100.0,2018,50900.0,Hb20s Hb20s 1.0 Comfort Plus
hyundai,HB20S,1.6,54904.0,2018,65900.0,Hb20s Hb20s Premium 1.6 Flex 16v Aut. 4p
hyundai,HB20S,1.0,107000.0,2014,38870.0,Hb20s Hb20s 1.0 Copa Do Mundo
hyundai,HB20S,1.6,109000.0,2015,40200.0,Hb20s 1.6 Comfort Style Flex 4p
hyundai,HB20S,1.6,89000.0,2014,45800.0,Hb20s 1.6 Premium Flex Aut. 4p
hyundai,HB20S,1.6,18138.0,2019,55899.0,Hb20s 1.6 Comfort Plus Flex 4p
hyundai,HB20S,1.6,126000.0,2014,39900.0,Hb20s 1.6 Comfort Style Flex 4p
hyundai,HB20S,1.6,39000.0,2019,60900.0,Hb20s 1.6 Comfort Plus Flex Aut. 4p
hyundai,HB20S,1.6,104473.0,2015,41490.0,Hb20s 1.6 Comfort Plus 16v
hyundai,HB20S,1.0,60000.0,2019,36900.0,Hb20s 1.0 Comfort Plus 12v Flex 4p Manual
hyundai,HB20S,1.6,45000.0,2016,57990.0,Hb20s 1.6 Premium 16v
hyundai,HB20S,1.6,74000.0,2015,44990.0,Hb20s 1.6 Premium Flex 4p
hyundai,HB20S,1.6,100000.0,2014,43900.0,Hb20s 1.6 Comfort Plus Flex Aut. 4p
hyundai,HB20S,1.6,74000.0,2014,43500.0,Hb20s 1.6 Comfort Plus Flex 4p
hyundai,HB20S,1.0,122984.0,2014,39900.0,Hb20s 1.0 Comfort Plus 12v
hyundai,HB20S,1.6,89995.0,2014,44890.0,Hb20 1.6 Premium Flex Aut. 5p
hyundai,HB20S,1.6,89985.0,2014,44890.0,Hb20s Hb20s 1.6 Premium (aut)
hyundai,HB20S,1.6,30000.0,2017,55890.0,Hb20s 1.6 Comfort Style 16v
hyundai,HB20S,1.0,152126.0,2014,34990.0,Hb20s 1.0 Comfort Plus 12v Flex 4p Manual
hyundai,HB20S,1.6,20000.0,2017,48900.0,Hb20s 1.6 Comfort Plus 16v Flex 4p Manual
hyundai,HB20S,1.6,16290.0,2018,62900.0,Hb20s 1.6 Comfort Plus 16v Flex 4p Automático
hyundai,HB20S,1.6,46000.0,2018,65890.0,Hb20s Hb20s 1.6 Comfort Plus (aut)
hyundai,HB20S,1.0,50000.0,2019,64990.0,Hb20s 1.0 Unique 12v Flex 4p Manual
hyundai,HB20S,1.0,32100.0,2018,62490.0,Hb20s Hb20s 1.0 Comfort Plus
hyundai,I30,2.0,84000.0,2012,42990.0,I30 2.0 Gls Aut. 5p
hyundai,I30,2.0,99000.0,2012,36900.0,I30 2.0 Gls Aut. 5p
hyundai,I30,2.0,140000.0,2012,24000.0,I30 2.0 Gls 5p
hyundai,I30,2.0,77000.0,2012,35890.0,I30 2.0 Gls Aut. 5p
hyundai,I30,2.0,107000.0,2011,32900.0,I30 2.0 Gls 5p
hyundai,I30,2.0,83000.0,2012,39900.0,I30 2.0 Gls Aut. 5p
hyundai,I30,2.0,113000.0,2011,36900.0,I30 2.0 Gls Aut. 5p
hyundai,I30,2.0,120000.0,2011,39890.0,I30 2.0 Gls Aut. 5p
hyundai,I30,2.0,129000.0,2012,35990.0,I30 Cw 2.0 Gls Aut. 5p
hyundai,I30,2.0,145000.0,2010,32450.0,I30 2.0 Gls 5p
hyundai,I30,2.0,127900.0,2011,35990.0,I30 2.0 Gls Aut. 5p
hyundai,I30,2.0,90000.0,2011,33900.0,I30 2.0 Gls Aut. 5p
hyundai,I30,1.8,66698.0,2016,69980.0,I30 1.8 Aut. 5p
hyundai,I30,2.0,117000.0,2011,38900.0,I30 2.0 Gls Aut. 5p
hyundai,I30,2.0,110000.0,2011,33900.0,I30 Hyundai I30 Gls 2.0 16v Top (aut)
hyundai,I30,2.0,35777.0,2011,44999.0,I30 2.0 Mpi 16v Gasolina 4p Automático
hyundai,I30,2.0,140000.0,2010,24900.0,I30 I30 2.0 16v 145cv 5p Aut.
hyundai,I30,2.0,110000.0,2010,37990.0,I30 I30 Gls 2.0 16v (aut)
hyundai,I30,2.0,79200.0,2011,41900.0,I30 2.0 Mpfi Gls 16v
hyundai,I30,1.8,78500.0,2015,55990.0,I30 1.8 Aut. 5p
hyundai,I30,1.8,80000.0,2015,55900.0,I30 1.8 Aut. 5p
hyundai,I30,2.0,117032.0,2010,31900.0,I30 I30 2.0 16v 145cv 5p Mec.
hyundai,I30,1.6,105450.0,2014,46990.0,I30 1.6 Flex Aut. 5p
hyundai,I30,1.8,100000.0,2015,56900.0,I30 1.8 Aut. 5p
hyundai,I30,1.8,64382.0,2016,67900.0,I30 1.8 Aut. 5p
hyundai,I30,2.0,104000.0,2012,44990.0,I30 2.0 Gls Aut. 5p
hyundai,I30,1.6,90000.0,2013,42000.0,I30 1.6 Flex Aut. 5p
hyundai,I30,1.8,100000.0,2015,56900.0,I30 1.8 Aut. 5p
hyundai,I30,2.0,135000.0,2012,34900.0,I30 2.0 Gls 5p
hyundai,I30,2.0,79200.0,2011,41890.0,I30 2.0 Gls Aut. 5p
hyundai,I30,1.6,79000.0,2013,51990.0,I30 1.6 Flex Aut. 5p
hyundai,I30,2.0,145812.0,2011,33990.0,I30 Cw Hyundai I30 Cw 2.0 Mpfi 16v Gasolina 4p Automatico
hyundai,I30,2.0,40000.0,2012,39900.0,I30 2.0 Gls Aut. 5p
hyundai,I30,2.0,127000.0,2010,35999.0,I30 2.0 Gls Aut. 5p
hyundai,I30,2.0,94000.0,2011,36900.0,I30 Cw 2.0 Gls Aut. 5p
hyundai,I30,2.0,137000.0,2010,35990.0,I30 2.0 Gls Aut. 5p
hyundai,I30,2.0,90000.0,2010,34900.0,I30 2.0 Gls Aut. 5p
hyundai,I30,2.0,61000.0,2012,44990.0,I30 2.0 Gls Aut. 5p
hyundai,I30,2.0,130000.0,2012,41900.0,I30 2.0 Gls Aut. 5p
hyundai,I30,2.0,85000.0,2010,34990.0,I30 2.0 Gls Aut. 5p
hyundai,I30,2.0,86783.0,2010,36500.0,I30 Hyundai I30 2.0 16v (aut)
hyundai,I30,2.0,64700.0,2010,38600.0,I30 2.0 Mpi 16v Gasolina 4p Automático
hyundai,I30,1.8,58000.0,2015,57990.0,I30 1.8 Aut. 5p
hyundai,I30,1.8,76000.0,2015,59990.0,I30 1.8 Mpi 16v Gasolina 4p Automatico
hyundai,I30,2.0,76000.0,2012,39890.0,I30 2.0 Mpfi Gls 16v Gasolina 4p Automático
hyundai,I30,2.0,99000.0,2012,36900.0,I30 2.0 Gls Aut. 5p
hyundai,I30,2.0,120000.0,2011,39890.0,I30 2.0 Gls Aut. 5p
hyundai,I30,1.8,80000.0,2015,55900.0,I30 1.8 Aut. 5p
hyundai,I30,2.0,135000.0,2012,34900.0,I30 2.0 Gls 5p
hyundai,I30,1.6,79000.0,2013,51990.0,I30 1.6 Flex Aut. 5p
hyundai,I30,2.0,150000.0,2011,28990.0,I30 2.0 Gls 5p
hyundai,I30,2.0,98000.0,2011,41890.0,I30 2.0 Mpfi Gls 16v Gasolina 4p Automático
hyundai,I30,1.8,54500.0,2016,68788.0,I30 1.8 Mpi 16v Gasolina 4p Automatico
hyundai,I30,2.0,79000.0,2011,39900.0,I30 2.0 Mpi 16v
hyundai,I30,1.8,61000.0,2016,78990.0,I30 1.8 Mpi 16v
hyundai,I30,1.8,79152.0,2015,69890.0,I30 I30 1.8 16v Aut. 5p
hyundai,I30,1.6,101998.0,2013,52980.0,I30 I30 1.6 16v Flex 5p Aut.
hyundai,I30,2.0,99999.0,2011,35900.0,I30 I30 2.0
hyundai,I30,2.0,119510.0,2011,43900.0,I30 I30 2.0 Mpi 16v Gasolina 4p Automatico
hyundai,I30,1.8,60000.0,2015,69900.0,I30 1.8 Mpi 16v
hyundai,I30,2.0,81500.0,2012,34500.0,I30 I30 2.0
hyundai,I30,1.8,67000.0,2015,71990.0,I30 1.8 Série Limitada Aut. 5p
hyundai,I30,2.0,120163.0,2010,32900.0,I30 2.0 Mpi 16v
hyundai,I30,1.8,55000.0,2014,67890.0,I30 1.8 Aut. 5p
hyundai,I30,2.0,97000.0,2010,32900.0,I30 2.0 Mpfi Gls 16v
hyundai,I30,2.0,140000.0,2012,36800.0,I30 Cw 2.0 Gls Aut. 5p
hyundai,I30,1.8,60423.0,2016,69900.0,I30 1.8 Mpi 16v
hyundai,I30,2.0,127000.0,2010,39900.0,I30 I30 2.0 16v 145cv 5p Aut.
hyundai,I30,1.6,58000.0,2013,47900.0,I30 1.6 Mpfi 16v Flex 4p Automático
hyundai,I30,2.0,185123.0,2010,32900.0,I30 I30 2.0
hyundai,I30,2.0,124000.0,2010,29900.0,I30 I30 2.0 Mpi 16v Gasolina 4p Manual
hyundai,I30,1.6,48561.0,2013,60000.0,I30 1.6 Mpfi 16v Flex 4p Automático
hyundai,I30,2.0,110000.0,2010,36800.0,I30 I30 2.0
hyundai,I30,2.0,145812.0,2011,33990.0,I30 Hyundai I30 Cw 2.0 Mpfi 16v Gasolina 4p Automatico
hyundai,I30,1.6,11111.0,2013,36200.0,"I30 1.6 1,6"
hyundai,I30,2.0,94000.0,2012,38900.0,I30 Gls 2.0 I30 Gls 2.0
hyundai,I30,2.0,131000.0,2011,35900.0,I30 I30 2.0 Mpi 16v Gasolina 4p Manual
hyundai,I30,2.0,88500.0,2012,43990.0,I30 2.0 Mpi 16v
hyundai,I30,2.0,110151.0,2012,37900.0,I30 I30 2.0 16v 145cv 5p Aut.
hyundai,I30,2.0,110000.0,2012,36900.0,I30 I30 2.0 Mpi 16v Gasolina 4p Manual
hyundai,I30,2.0,150621.0,2010,35900.0,I30 2.0 Mpi 16v
hyundai,I30,2.0,96541.0,2010,34900.0,I30 2.0 Mpi 16v Gasolina 4p Automático
hyundai,I30,2.0,144430.0,2010,35900.0,I30 2.0 I30 2.0
hyundai,I30,2.0,133595.0,2010,34901.0,I30 2.0 Mpi 16v
hyundai,I30,2.0,185000.0,2011,36900.0,I30 2.0 Mpfi Gls 16v
hyundai,I30,1.8,43932.0,2014,63900.0,I30 1.8 Mpi 16v Gasolina 4p Automatico
hyundai,I30,1.8,71800.0,2015,59890.0,I30 I30 1.8 Mpi 16v Gasolina 4p Automatico
